,name,error,time_taken,rank,recompression_rank,run,left_rank,right_rank
444,HMT,0.0007057962825261392,0.04214466409757733,24.0,10.0,24.0,,
445,HMT,0.0007057962841678761,0.037575490307062864,24.0,10.0,25.0,,
446,HMT,0.0007057962825304381,0.03761431481689215,24.0,10.0,26.0,,
447,HMT,0.0007057962884562206,0.06983470590785146,24.0,10.0,27.0,,
448,HMT,0.000705796282538856,0.037228766828775406,24.0,10.0,28.0,,
449,HMT,0.0007057962826164212,0.03739888686686754,24.0,10.0,29.0,,
450,HMT,0.0007057962823029045,0.04571132594719529,25.0,10.0,0.0,,
451,HMT,0.0007057962832397586,0.06670902203768492,25.0,10.0,1.0,,
452,HMT,0.000705796282415684,0.042124330066144466,25.0,10.0,2.0,,
453,HMT,0.0007057962827968243,0.046891660429537296,25.0,10.0,3.0,,
454,HMT,0.0007057962824228863,0.042590956669300795,25.0,10.0,4.0,,
455,HMT,0.0007057962823056938,0.036686202976852655,25.0,10.0,5.0,,
456,HMT,0.0007057962823075111,0.040046099573373795,25.0,10.0,6.0,,
457,HMT,0.0007057962826930249,0.0462603410705924,25.0,10.0,7.0,,
458,HMT,0.000705796282348261,0.037171398755162954,25.0,10.0,8.0,,
459,HMT,0.0007057962823759109,0.046442768070846796,25.0,10.0,9.0,,
460,HMT,0.0007057962823165153,0.03742998465895653,25.0,10.0,10.0,,
461,HMT,0.0007057962823290892,0.041276094038039446,25.0,10.0,11.0,,
462,HMT,0.0007057962824077403,0.03776051290333271,25.0,10.0,12.0,,
463,HMT,0.0007057962823517121,0.055038420017808676,25.0,10.0,13.0,,
464,HMT,0.0007057962824000362,0.04234819393604994,25.0,10.0,14.0,,
465,HMT,0.0007057962823340871,0.03968980675563216,25.0,10.0,15.0,,
466,HMT,0.0007057962822930718,0.06708713201805949,25.0,10.0,16.0,,
467,HMT,0.0007057962823423164,0.04847346106544137,25.0,10.0,17.0,,
468,HMT,0.0007057962822770733,0.05355506669729948,25.0,10.0,18.0,,
469,HMT,0.0007057962827147417,0.04447207832708955,25.0,10.0,19.0,,
470,HMT,0.0007057962830511145,0.03802165109664202,25.0,10.0,20.0,,
471,HMT,0.0007057962823721841,0.25340827694162726,25.0,10.0,21.0,,
472,HMT,0.0007057962823307285,0.039398066233843565,25.0,10.0,22.0,,
473,HMT,0.000705796282290821,0.043210737872868776,25.0,10.0,23.0,,
474,HMT,0.00070579628227015,0.04469894012436271,25.0,10.0,24.0,,
475,HMT,0.0007057962825960671,0.04186087194830179,25.0,10.0,25.0,,
476,HMT,0.0007057962824531275,0.043501016683876514,25.0,10.0,26.0,,
477,HMT,0.0007057962834114757,0.04016066389158368,25.0,10.0,27.0,,
478,HMT,0.0007057962824787254,0.038605837151408195,25.0,10.0,28.0,,
479,HMT,0.0007057962823737852,0.039751192554831505,25.0,10.0,29.0,,
480,HMT,0.0007057962823180203,0.04547903360798955,26.0,10.0,0.0,,
481,HMT,0.0007057962822778739,0.03795711789280176,26.0,10.0,1.0,,
482,HMT,0.0007057962822699512,0.0538080888800323,26.0,10.0,2.0,,
483,HMT,0.0007057962824410496,0.044364507775753736,26.0,10.0,3.0,,
484,HMT,0.0007057962822676451,0.03942772001028061,26.0,10.0,4.0,,
485,HMT,0.0007057962822747306,0.037152502685785294,26.0,10.0,5.0,,
486,HMT,0.0007057962823175193,0.05013202503323555,26.0,10.0,6.0,,
487,HMT,0.0007057962822741516,0.04035962512716651,26.0,10.0,7.0,,
488,HMT,0.0007057962822676122,0.042211863212287426,26.0,10.0,8.0,,
489,HMT,0.0007057962822916878,0.0392749342136085,26.0,10.0,9.0,,
490,HMT,0.0007057962822733612,0.039470572024583817,26.0,10.0,10.0,,
491,HMT,0.0007057962822768823,0.04225056106224656,26.0,10.0,11.0,,
492,HMT,0.0007057962822680876,0.04094592295587063,26.0,10.0,12.0,,
493,HMT,0.0007057962822681507,0.04738979507237673,26.0,10.0,13.0,,
494,HMT,0.0007057962822644928,0.037564163096249104,26.0,10.0,14.0,,
495,HMT,0.0007057962822790381,0.03739319508895278,26.0,10.0,15.0,,
496,HMT,0.0007057962822684809,0.04650050913915038,26.0,10.0,16.0,,
497,HMT,0.000705796282287206,0.04326024418696761,26.0,10.0,17.0,,
498,HMT,0.0007057962822725909,0.03796810191124678,26.0,10.0,18.0,,
499,HMT,0.0007057962822791335,0.04185300366953015,26.0,10.0,19.0,,
500,HMT,0.0007057962822680685,0.04105654498562217,26.0,10.0,20.0,,
501,HMT,0.0007057962823335471,0.04080941900610924,26.0,10.0,21.0,,
502,HMT,0.0007057962823036868,0.051403459161520004,26.0,10.0,22.0,,
503,HMT,0.0007057962822851126,0.04738661414012313,26.0,10.0,23.0,,
504,HMT,0.000705796282304394,0.042389017064124346,26.0,10.0,24.0,,
505,HMT,0.000705796282276777,0.0347000970505178,26.0,10.0,25.0,,
506,HMT,0.0007057962822674748,0.046202273573726416,26.0,10.0,26.0,,
507,HMT,0.0007057962822830486,0.038711417000740767,26.0,10.0,27.0,,
508,HMT,0.0007057962822927159,0.03308940911665559,26.0,10.0,28.0,,
509,HMT,0.000705796282356101,0.04614110803231597,26.0,10.0,29.0,,
510,HMT,0.0007057962822621883,0.04086926393210888,27.0,10.0,0.0,,
511,HMT,0.0007057962822680429,0.07827223464846611,27.0,10.0,1.0,,
512,HMT,0.0007057962822625146,0.06397051177918911,27.0,10.0,2.0,,
513,HMT,0.0007057962822632664,0.043306798208504915,27.0,10.0,3.0,,
514,HMT,0.0007057962822683006,0.04117978597059846,27.0,10.0,4.0,,
515,HMT,0.0007057962822648113,0.059256542939692736,27.0,10.0,5.0,,
516,HMT,0.0007057962822636745,0.04253745079040527,27.0,10.0,6.0,,
517,HMT,0.0007057962822637617,0.04063497669994831,27.0,10.0,7.0,,
518,HMT,0.0007057962822635093,0.038074313662946224,27.0,10.0,8.0,,
519,HMT,0.0007057962822650129,0.04369178880006075,27.0,10.0,9.0,,
520,HMT,0.0007057962822788728,0.06982114491984248,27.0,10.0,10.0,,
521,HMT,0.0007057962822997538,0.04937466327100992,27.0,10.0,11.0,,
522,HMT,0.000705796282263128,0.041183270048350096,27.0,10.0,12.0,,
523,HMT,0.0007057962822653248,0.043494503013789654,27.0,10.0,13.0,,
524,HMT,0.0007057962822635354,0.06640155287459493,27.0,10.0,14.0,,
525,HMT,0.0007057962822635713,0.0493204309605062,27.0,10.0,15.0,,
526,HMT,0.0007057962822675005,0.05179288983345032,27.0,10.0,16.0,,
527,HMT,0.0007057962822722278,0.03812474198639393,27.0,10.0,17.0,,
528,HMT,0.0007057962822775526,0.051176406908780336,27.0,10.0,18.0,,
529,HMT,0.0007057962822726325,0.03729610377922654,27.0,10.0,19.0,,
530,HMT,0.0007057962822662286,0.037789832800626755,27.0,10.0,20.0,,
531,HMT,0.0007057962822660833,0.039659015368670225,27.0,10.0,21.0,,
532,HMT,0.0007057962822632222,0.04272608598694205,27.0,10.0,22.0,,
533,HMT,0.0007057962822635804,0.03984999470412731,27.0,10.0,23.0,,
534,HMT,0.0007057962822673711,0.03867375198751688,27.0,10.0,24.0,,
535,HMT,0.0007057962822853872,0.04952452378347516,27.0,10.0,25.0,,
536,HMT,0.0007057962822638527,0.04339652927592397,27.0,10.0,26.0,,
537,HMT,0.0007057962822708888,0.041716489009559155,27.0,10.0,27.0,,
538,HMT,0.0007057962822680616,0.03779651876538992,27.0,10.0,28.0,,
539,HMT,0.0007057962822626825,0.04354756511747837,27.0,10.0,29.0,,
540,HMT,0.0007057962822641805,0.047422496136277914,28.0,10.0,0.0,,
541,HMT,0.0007057962822625119,0.038634734228253365,28.0,10.0,1.0,,
542,HMT,0.0007057962822628634,0.04357422376051545,28.0,10.0,2.0,,
543,HMT,0.0007057962822622324,0.04732317989692092,28.0,10.0,3.0,,
544,HMT,0.0007057962822632365,0.04259484587237239,28.0,10.0,4.0,,
545,HMT,0.0007057962822629474,0.038176306057721376,28.0,10.0,5.0,,
546,HMT,0.0007057962822630037,0.05619413172826171,28.0,10.0,6.0,,
547,HMT,0.0007057962822733815,0.03947499021887779,28.0,10.0,7.0,,
548,HMT,0.0007057962822628571,0.04185531474649906,28.0,10.0,8.0,,
549,HMT,0.0007057962822622442,0.06134344497695565,28.0,10.0,9.0,,
550,HMT,0.0007057962822622861,0.03985803900286555,28.0,10.0,10.0,,
551,HMT,0.0007057962822627846,0.07873292826116085,28.0,10.0,11.0,,
552,HMT,0.0007057962822644247,0.03728636307641864,28.0,10.0,12.0,,
553,HMT,0.0007057962822625779,0.044221112970262766,28.0,10.0,13.0,,
554,HMT,0.0007057962822624949,0.04310097964480519,28.0,10.0,14.0,,
555,HMT,0.0007057962822627443,0.048040193039923906,28.0,10.0,15.0,,
556,HMT,0.0007057962822621837,0.05619494104757905,28.0,10.0,16.0,,
557,HMT,0.0007057962822623461,0.03816456813365221,28.0,10.0,17.0,,
558,HMT,0.0007057962822624454,0.0502619119361043,28.0,10.0,18.0,,
559,HMT,0.0007057962822627571,0.048095453064888716,28.0,10.0,19.0,,
560,HMT,0.0007057962822638182,0.03969971789047122,28.0,10.0,20.0,,
561,HMT,0.0007057962822621311,0.04186934605240822,28.0,10.0,21.0,,
562,HMT,0.0007057962822622345,0.04145476268604398,28.0,10.0,22.0,,
563,HMT,0.0007057962822629984,0.04612686391919851,28.0,10.0,23.0,,
564,HMT,0.0007057962822623882,0.04134871857240796,28.0,10.0,24.0,,
565,HMT,0.0007057962822624505,0.06480944389477372,28.0,10.0,25.0,,
566,HMT,0.0007057962822625445,0.03892132081091404,28.0,10.0,26.0,,
567,HMT,0.0007057962822622106,0.04719925997778773,28.0,10.0,27.0,,
568,HMT,0.0007057962822629504,0.045616310089826584,28.0,10.0,28.0,,
569,HMT,0.0007057962822624777,0.04703647643327713,28.0,10.0,29.0,,
570,HMT,0.0007057962822621447,0.04106442676857114,29.0,10.0,0.0,,
571,HMT,0.0007057962822620681,0.042485201731324196,29.0,10.0,1.0,,
572,HMT,0.0007057962822621686,0.03963042702525854,29.0,10.0,2.0,,
573,HMT,0.000705796282262437,0.04304780112579465,29.0,10.0,3.0,,
574,HMT,0.000705796282262161,0.03805681597441435,29.0,10.0,4.0,,
575,HMT,0.0007057962822621179,0.039975717663764954,29.0,10.0,5.0,,
576,HMT,0.00070579628226211,0.0448392890393734,29.0,10.0,6.0,,
577,HMT,0.0007057962822621163,0.05035059805959463,29.0,10.0,7.0,,
578,HMT,0.0007057962822698506,0.03893148899078369,29.0,10.0,8.0,,
579,HMT,0.0007057962822623631,0.039868125692009926,29.0,10.0,9.0,,
580,HMT,0.0007057962822621748,0.05197766236960888,29.0,10.0,10.0,,
581,HMT,0.0007057962822621058,0.04309813678264618,29.0,10.0,11.0,,
582,HMT,0.0007057962822623883,0.04208446107804775,29.0,10.0,12.0,,
583,HMT,0.0007057962822621328,0.049208275973796844,29.0,10.0,13.0,,
584,HMT,0.0007057962822621936,0.04973240615800023,29.0,10.0,14.0,,
585,HMT,0.0007057962822621967,0.04008061811327934,29.0,10.0,15.0,,
586,HMT,0.0007057962822626195,0.03791514365002513,29.0,10.0,16.0,,
587,HMT,0.0007057962822620649,0.04913609381765127,29.0,10.0,17.0,,
588,HMT,0.0007057962822621415,0.038936018012464046,29.0,10.0,18.0,,
589,HMT,0.0007057962822622744,0.03997916402295232,29.0,10.0,19.0,,
590,HMT,0.0007057962822624746,0.04248657124117017,29.0,10.0,20.0,,
591,HMT,0.0007057962822623596,0.04352990631014109,29.0,10.0,21.0,,
592,HMT,0.000705796282262095,0.03797888895496726,29.0,10.0,22.0,,
593,HMT,0.0007057962822622412,0.04174723196774721,29.0,10.0,23.0,,
594,HMT,0.0007057962822624855,0.048137128353118896,29.0,10.0,24.0,,
595,HMT,0.0007057962822622299,0.038706282153725624,29.0,10.0,25.0,,
596,HMT,0.0007057962822626688,0.040885957423597574,29.0,10.0,26.0,,
597,HMT,0.000705796282262132,0.04054776392877102,29.0,10.0,27.0,,
598,HMT,0.0007057962822621574,0.03891058685258031,29.0,10.0,28.0,,
599,HMT,0.0007057962822622465,0.05017181299626827,29.0,10.0,29.0,,
600,STTA+3,0.0032062751815041517,0.1021804348565638,,10.0,0.0,10.0,13.0
601,STTA+3,0.005059069147186736,0.03107294300571084,,10.0,1.0,10.0,13.0
602,STTA+3,0.0163022407058906,0.03715384192764759,,10.0,2.0,10.0,13.0
603,STTA+3,0.006689121843835339,0.036154686007648706,,10.0,3.0,10.0,13.0
604,STTA+3,0.003804661607412922,0.04174941312521696,,10.0,4.0,10.0,13.0
605,STTA+3,0.005560036786993107,0.03718915628269315,,10.0,5.0,10.0,13.0
606,STTA+3,0.005636674643607108,0.0374355842359364,,10.0,6.0,10.0,13.0
607,STTA+3,0.012111300996502136,0.040543661918491125,,10.0,7.0,10.0,13.0
608,STTA+3,0.007533228064956741,0.03761469712480903,,10.0,8.0,10.0,13.0
609,STTA+3,0.007483033739876306,0.036623467691242695,,10.0,9.0,10.0,13.0
610,STTA+3,0.011941957725441736,0.03452512202784419,,10.0,10.0,10.0,13.0
611,STTA+3,0.0029713745277483612,0.036981428042054176,,10.0,11.0,10.0,13.0
612,STTA+3,0.0035738692372459906,0.044488174840807915,,10.0,12.0,10.0,13.0
613,STTA+3,0.012074337072148555,0.03574103629216552,,10.0,13.0,10.0,13.0
614,STTA+3,0.008660001183567608,0.036756668239831924,,10.0,14.0,10.0,13.0
615,STTA+3,0.004447702623438577,0.03577598696574569,,10.0,15.0,10.0,13.0
616,STTA+3,0.004609954557108476,0.03664806904271245,,10.0,16.0,10.0,13.0
617,STTA+3,0.01634140310126452,0.03479937091469765,,10.0,17.0,10.0,13.0
618,STTA+3,0.009285168023652222,0.03543938137590885,,10.0,18.0,10.0,13.0
619,STTA+3,0.01564076932444225,0.03771677892655134,,10.0,19.0,10.0,13.0
620,STTA+3,0.008398536620948367,0.04146279068663716,,10.0,20.0,10.0,13.0
621,STTA+3,0.004125313560384756,0.036053651943802834,,10.0,21.0,10.0,13.0
622,STTA+3,0.005707793422510414,0.038424545899033546,,10.0,22.0,10.0,13.0
623,STTA+3,0.005770150622065975,0.03551520220935345,,10.0,23.0,10.0,13.0
624,STTA+3,0.003545228535801225,0.03922511637210846,,10.0,24.0,10.0,13.0
625,STTA+3,0.003356312728019343,0.034509737975895405,,10.0,25.0,10.0,13.0
626,STTA+3,0.014597397304462998,0.03819377766922116,,10.0,26.0,10.0,13.0
627,STTA+3,0.013426566240780768,0.03493877965956926,,10.0,27.0,10.0,13.0
628,STTA+3,0.007196999715867935,0.044383025262504816,,10.0,28.0,10.0,13.0
629,STTA+3,0.003795199811518881,0.03495956677943468,,10.0,29.0,10.0,13.0
630,STTA+3,0.0017757875782261413,0.03252706304192543,,10.0,0.0,11.0,14.0
631,STTA+3,0.005419444725756069,0.043911588843911886,,10.0,1.0,11.0,14.0
632,STTA+3,0.005952993090441428,0.039932089392095804,,10.0,2.0,11.0,14.0
633,STTA+3,0.0029473592216119073,0.04049175186082721,,10.0,3.0,11.0,14.0
634,STTA+3,0.002443077510781633,0.041361397597938776,,10.0,4.0,11.0,14.0
635,STTA+3,0.0017277713931089249,0.04516521515324712,,10.0,5.0,11.0,14.0
636,STTA+3,0.0055452900893916465,0.04812654433771968,,10.0,6.0,11.0,14.0
637,STTA+3,0.006560412573143806,0.0411696070805192,,10.0,7.0,11.0,14.0
638,STTA+3,0.003952456230876888,0.03621108504012227,,10.0,8.0,11.0,14.0
639,STTA+3,0.0036134998141742845,0.038195918314158916,,10.0,9.0,11.0,14.0
640,STTA+3,0.003971102412188112,0.040230025071650743,,10.0,10.0,11.0,14.0
641,STTA+3,0.0036989068881387757,0.03887011297047138,,10.0,11.0,11.0,14.0
642,STTA+3,0.0026413179198591496,0.04188997112214565,,10.0,12.0,11.0,14.0
643,STTA+3,0.002191732743256432,0.036032809875905514,,10.0,13.0,11.0,14.0
644,STTA+3,0.004221803960081538,0.036767460871487856,,10.0,14.0,11.0,14.0
645,STTA+3,0.0031969378589553673,0.04104316281154752,,10.0,15.0,11.0,14.0
646,STTA+3,0.0037892894063641333,0.03616629587486386,,10.0,16.0,11.0,14.0
647,STTA+3,0.0033465405980145414,0.04347098199650645,,10.0,17.0,11.0,14.0
648,STTA+3,0.0026494775316059363,0.03879067488014698,,10.0,18.0,11.0,14.0
649,STTA+3,0.0031662080549383683,0.03967178938910365,,10.0,19.0,11.0,14.0
650,STTA+3,0.008891958927570626,0.04547038488090038,,10.0,20.0,11.0,14.0
651,STTA+3,0.0033120637448205213,0.03951127687469125,,10.0,21.0,11.0,14.0
652,STTA+3,0.0027908139986746842,0.043626712169498205,,10.0,22.0,11.0,14.0
653,STTA+3,0.01921496826270839,0.03937483998015523,,10.0,23.0,11.0,14.0
654,STTA+3,0.006593984811877888,0.03830134496092796,,10.0,24.0,11.0,14.0
655,STTA+3,0.002944778034003051,0.0370462560094893,,10.0,25.0,11.0,14.0
656,STTA+3,0.0032043579445278814,0.03850405616685748,,10.0,26.0,11.0,14.0
657,STTA+3,0.002489880493890383,0.04780296329408884,,10.0,27.0,11.0,14.0
658,STTA+3,0.003957262535614233,0.0366224218159914,,10.0,28.0,11.0,14.0
659,STTA+3,0.004683568887478962,0.03805730491876602,,10.0,29.0,11.0,14.0
660,STTA+3,0.0016174180604498513,0.038779068272560835,,10.0,0.0,12.0,15.0
661,STTA+3,0.001845834849431498,0.035761300940066576,,10.0,1.0,12.0,15.0
662,STTA+3,0.003492161365316944,0.045499788131564856,,10.0,2.0,12.0,15.0
663,STTA+3,0.0019582092234590705,0.036317938938736916,,10.0,3.0,12.0,15.0
664,STTA+3,0.0021715224304306017,0.04246707307174802,,10.0,4.0,12.0,15.0
665,STTA+3,0.003036992993029034,0.0369089818559587,,10.0,5.0,12.0,15.0
666,STTA+3,0.002292924780197383,0.03693582024425268,,10.0,6.0,12.0,15.0
667,STTA+3,0.002207633595109303,0.04224145179614425,,10.0,7.0,12.0,15.0
668,STTA+3,0.0017828851846633533,0.03777348529547453,,10.0,8.0,12.0,15.0
669,STTA+3,0.0015704301266327482,0.037683322094380856,,10.0,9.0,12.0,15.0
670,STTA+3,0.002298468090877745,0.05457783117890358,,10.0,10.0,12.0,15.0
671,STTA+3,0.0020366633156538483,0.03692850610241294,,10.0,11.0,12.0,15.0
672,STTA+3,0.005894714846313748,0.036290202755481005,,10.0,12.0,12.0,15.0
673,STTA+3,0.0024771200996478956,0.03586831083521247,,10.0,13.0,12.0,15.0
674,STTA+3,0.001260646060152455,0.035428090021014214,,10.0,14.0,12.0,15.0
675,STTA+3,0.0014076585035725864,0.03813527477905154,,10.0,15.0,12.0,15.0
676,STTA+3,0.0021735838157841123,0.04685018304735422,,10.0,16.0,12.0,15.0
677,STTA+3,0.002522195926460806,0.03288434911519289,,10.0,17.0,12.0,15.0
678,STTA+3,0.00243988769316296,0.04487065877765417,,10.0,18.0,12.0,15.0
679,STTA+3,0.0018424755335606185,0.03736836602911353,,10.0,19.0,12.0,15.0
680,STTA+3,0.004075175069515837,0.039590734988451004,,10.0,20.0,12.0,15.0
681,STTA+3,0.0013599650916223116,0.03870705608278513,,10.0,21.0,12.0,15.0
682,STTA+3,0.0028376097277941666,0.038442754186689854,,10.0,22.0,12.0,15.0
683,STTA+3,0.0023236473799709647,0.046184204053133726,,10.0,23.0,12.0,15.0
684,STTA+3,0.0065750194507600045,0.04289279505610466,,10.0,24.0,12.0,15.0
685,STTA+3,0.0019606418821774656,0.03499419195577502,,10.0,25.0,12.0,15.0
686,STTA+3,0.001335200175887381,0.040459012147039175,,10.0,26.0,12.0,15.0
687,STTA+3,0.0036704351040898267,0.03993425890803337,,10.0,27.0,12.0,15.0
688,STTA+3,0.0016940127642320417,0.04674503719434142,,10.0,28.0,12.0,15.0
689,STTA+3,0.001981005425707436,0.03286622930318117,,10.0,29.0,12.0,15.0
690,STTA+3,0.0011906781087884562,0.036069685127586126,,10.0,0.0,13.0,16.0
691,STTA+3,0.0013658083732370338,0.032978211995214224,,10.0,1.0,13.0,16.0
692,STTA+3,0.0011906125135328317,0.04077353095635772,,10.0,2.0,13.0,16.0
693,STTA+3,0.0014159000465870468,0.03900039428845048,,10.0,3.0,13.0,16.0
694,STTA+3,0.001443023910190266,0.08587351301684976,,10.0,4.0,13.0,16.0
695,STTA+3,0.0012208038917859646,0.038159904070198536,,10.0,5.0,13.0,16.0
696,STTA+3,0.0018833026457577646,0.03611694602295756,,10.0,6.0,13.0,16.0
697,STTA+3,0.0018521565473961195,0.0509098069742322,,10.0,7.0,13.0,16.0
698,STTA+3,0.0018586225509632807,0.04553853673860431,,10.0,8.0,13.0,16.0
699,STTA+3,0.0014626942257114533,0.04475340619683266,,10.0,9.0,13.0,16.0
700,STTA+3,0.00115798567239448,0.04226225987076759,,10.0,10.0,13.0,16.0
701,STTA+3,0.0031958870956828463,0.04701106110587716,,10.0,11.0,13.0,16.0
702,STTA+3,0.002107296545568697,0.045223833061754704,,10.0,12.0,13.0,16.0
703,STTA+3,0.0014743990847741909,0.03663655882701278,,10.0,13.0,13.0,16.0
704,STTA+3,0.001819262463428545,0.03646145714446902,,10.0,14.0,13.0,16.0
