,Unnamed: 0.1,Unnamed: 0,name,error,time_taken,left_rank,right_rank,run,rank
682,682.0,682.0,OTTS,1.7580886046122477e-05,0.0224014855921268,23.0,46.0,22.0,
683,683.0,683.0,OTTS,2.4240104900632954e-05,0.0240447837859392,23.0,46.0,23.0,
684,684.0,684.0,OTTS,1.5230589555210664e-05,0.0222953585907816,23.0,46.0,24.0,
685,685.0,685.0,OTTS,1.6127435405806295e-05,0.0237194299697875,23.0,46.0,25.0,
686,686.0,686.0,OTTS,1.7048390183004135e-05,0.026622274890542,23.0,46.0,26.0,
687,687.0,687.0,OTTS,1.951972428663848e-05,0.0228878790512681,23.0,46.0,27.0,
688,688.0,688.0,OTTS,1.911490089036346e-05,0.0295428270474076,23.0,46.0,28.0,
689,689.0,689.0,OTTS,1.7621957621694652e-05,0.0221018632873892,23.0,46.0,29.0,
690,690.0,690.0,OTTS,9.12835079823083e-06,0.0295840557664632,24.0,48.0,0.0,
691,691.0,691.0,OTTS,1.0247823940728711e-05,0.0261633722111582,24.0,48.0,1.0,
692,692.0,692.0,OTTS,1.4536784155928914e-05,0.0629767868667841,24.0,48.0,2.0,
693,693.0,693.0,OTTS,1.1591956741530951e-05,0.0365873584523797,24.0,48.0,3.0,
694,694.0,694.0,OTTS,2.0347811398119087e-05,0.0315277585759758,24.0,48.0,4.0,
695,695.0,695.0,OTTS,1.0517340563708229e-05,0.0501636145636439,24.0,48.0,5.0,
696,696.0,696.0,OTTS,1.3880392407390437e-05,0.0473122810944914,24.0,48.0,6.0,
697,697.0,697.0,OTTS,9.516347181149796e-06,0.0280939452350139,24.0,48.0,7.0,
698,698.0,698.0,OTTS,9.78550941980671e-06,0.0480815228074789,24.0,48.0,8.0,
699,699.0,699.0,OTTS,1.1867176589082827e-05,0.042986617423594,24.0,48.0,9.0,
700,700.0,700.0,OTTS,1.553680849625451e-05,0.0429395027458667,24.0,48.0,10.0,
701,701.0,701.0,OTTS,1.2500558230716342e-05,0.0332737164571881,24.0,48.0,11.0,
702,702.0,702.0,OTTS,1.926709807945199e-05,0.043867940083146,24.0,48.0,12.0,
703,703.0,703.0,OTTS,2.5323606384202384e-05,0.0238321609795093,24.0,48.0,13.0,
704,704.0,704.0,OTTS,1.4464987080701803e-05,0.0465262467041611,24.0,48.0,14.0,
705,705.0,705.0,OTTS,9.056631720744818e-06,0.0229866886511445,24.0,48.0,15.0,
706,706.0,706.0,OTTS,1.4810008305240742e-05,0.0218110466375947,24.0,48.0,16.0,
707,707.0,707.0,OTTS,9.64515185860588e-06,0.0473995823413133,24.0,48.0,17.0,
708,708.0,708.0,OTTS,1.1629793783557612e-05,0.0258948393166065,24.0,48.0,18.0,
709,709.0,709.0,OTTS,1.3855152092681106e-05,0.0269638309255242,24.0,48.0,19.0,
710,710.0,710.0,OTTS,1.0042945076867813e-05,0.046574966982007,24.0,48.0,20.0,
711,711.0,711.0,OTTS,1.2101683222322298e-05,0.0231846487149596,24.0,48.0,21.0,
712,712.0,712.0,OTTS,8.674591093906333e-06,0.0271075554192066,24.0,48.0,22.0,
713,713.0,713.0,OTTS,1.0048748069389736e-05,0.0483789416030049,24.0,48.0,23.0,
714,714.0,714.0,OTTS,1.3167532166824674e-05,0.0227212840691208,24.0,48.0,24.0,
715,715.0,715.0,OTTS,1.2809805618846684e-05,0.0486196419224143,24.0,48.0,25.0,
716,716.0,716.0,OTTS,1.021481287039009e-05,0.0507145849987864,24.0,48.0,26.0,
717,717.0,717.0,OTTS,1.280216154863056e-05,0.0371445808559656,24.0,48.0,27.0,
718,718.0,718.0,OTTS,1.2290842042625462e-05,0.0501724127680063,24.0,48.0,28.0,
719,719.0,719.0,OTTS,9.35415044089912e-06,0.0345240021124482,24.0,48.0,29.0,
720,720.0,720.0,OTTS,7.301312367857783e-06,0.0337416781112551,25.0,50.0,0.0,
721,721.0,721.0,OTTS,6.0121880755204135e-06,0.0336604919284582,25.0,50.0,1.0,
722,722.0,722.0,OTTS,5.234440301139209e-06,0.043526760302484,25.0,50.0,2.0,
723,723.0,723.0,OTTS,5.690916548981984e-06,0.0294732414186,25.0,50.0,3.0,
724,724.0,724.0,OTTS,9.961474342482697e-06,0.0304883019998669,25.0,50.0,4.0,
725,725.0,725.0,OTTS,9.552690280320851e-06,0.0504792174324393,25.0,50.0,5.0,
726,726.0,726.0,OTTS,8.453870316767622e-06,0.0349485212936997,25.0,50.0,6.0,
727,727.0,727.0,OTTS,7.374317283008186e-06,0.0296307345852255,25.0,50.0,7.0,
728,728.0,728.0,OTTS,7.53270355159124e-06,0.0522166732698679,25.0,50.0,8.0,
729,729.0,729.0,OTTS,6.289193859926986e-06,0.0295552909374237,25.0,50.0,9.0,
730,730.0,730.0,OTTS,6.910884183732822e-06,0.0346598755568265,25.0,50.0,10.0,
731,731.0,731.0,OTTS,7.078579091574527e-06,0.03671645373106,25.0,50.0,11.0,
732,732.0,732.0,OTTS,1.37004318858809e-05,0.0383270839229226,25.0,50.0,12.0,
733,733.0,733.0,OTTS,7.011021035321369e-06,0.0319245355203747,25.0,50.0,13.0,
734,734.0,734.0,OTTS,8.332861189372907e-06,0.0517927287146449,25.0,50.0,14.0,
735,735.0,735.0,OTTS,7.590246501921989e-06,0.0259863007813692,25.0,50.0,15.0,
736,736.0,736.0,OTTS,1.0919700903995872e-05,0.0260468740016222,25.0,50.0,16.0,
737,737.0,737.0,OTTS,8.68350665846116e-06,0.0448917793110013,25.0,50.0,17.0,
738,738.0,738.0,OTTS,7.940693700095534e-06,0.0234464183449745,25.0,50.0,18.0,
739,739.0,739.0,OTTS,8.295012141793248e-06,0.0340215116739273,25.0,50.0,19.0,
740,740.0,740.0,OTTS,7.857849086203011e-06,0.0477965949103236,25.0,50.0,20.0,
741,741.0,741.0,OTTS,8.586163909338664e-06,0.0234826430678367,25.0,50.0,21.0,
742,742.0,742.0,OTTS,6.331813816045195e-06,0.0235776118934154,25.0,50.0,22.0,
743,743.0,743.0,OTTS,9.427034287834377e-06,0.0460385354235768,25.0,50.0,23.0,
744,744.0,744.0,OTTS,1.0045485747120511e-05,0.0260543962940573,25.0,50.0,24.0,
745,745.0,745.0,OTTS,5.9885160605565326e-06,0.0261492151767015,25.0,50.0,25.0,
746,746.0,746.0,OTTS,7.851563521649237e-06,0.0439577931538224,25.0,50.0,26.0,
747,747.0,747.0,OTTS,9.15515131698958e-06,0.0262825982645154,25.0,50.0,27.0,
748,748.0,748.0,OTTS,9.612540129515137e-06,0.0283864876255393,25.0,50.0,28.0,
749,749.0,749.0,OTTS,1.0250570638825382e-05,0.0487762372940778,25.0,50.0,29.0,
750,750.0,750.0,OTTS,5.492147608879387e-06,0.0242747142910957,26.0,52.0,0.0,
751,751.0,751.0,OTTS,4.363915355173795e-06,0.0425417898222804,26.0,52.0,1.0,
752,752.0,752.0,OTTS,4.56711542467079e-06,0.0449093831703066,26.0,52.0,2.0,
753,753.0,753.0,OTTS,6.550273232697196e-06,0.0257746838033199,26.0,52.0,3.0,
754,754.0,754.0,OTTS,4.822975665773311e-06,0.0640305774286389,26.0,52.0,4.0,
755,755.0,755.0,OTTS,1.0360512154358048e-05,0.0474532954394817,26.0,52.0,5.0,
756,756.0,756.0,OTTS,5.680717984170009e-06,0.0318395001813769,26.0,52.0,6.0,
757,757.0,757.0,OTTS,4.294424098168881e-06,0.0291928527876734,26.0,52.0,7.0,
758,758.0,758.0,OTTS,5.2652105268709534e-06,0.0471118036657571,26.0,52.0,8.0,
759,759.0,759.0,OTTS,4.376656297345176e-06,0.0250331051647663,26.0,52.0,9.0,
760,760.0,760.0,OTTS,4.7696755072597634e-06,0.1210393439978361,26.0,52.0,10.0,
761,761.0,761.0,OTTS,7.340232975775616e-06,0.0271309837698936,26.0,52.0,11.0,
762,762.0,762.0,OTTS,5.322294967509362e-06,0.0261752875521779,26.0,52.0,12.0,
763,763.0,763.0,OTTS,5.354593964559341e-06,0.0286834063008427,26.0,52.0,13.0,
764,764.0,764.0,OTTS,4.5474564008696745e-06,0.0377009995281696,26.0,52.0,14.0,
765,765.0,765.0,OTTS,5.058712934957526e-06,0.0282113477587699,26.0,52.0,15.0,
766,766.0,766.0,OTTS,6.89695903483112e-06,0.0262196147814393,26.0,52.0,16.0,
767,767.0,767.0,OTTS,7.965215406270224e-06,0.0394229888916015,26.0,52.0,17.0,
768,768.0,768.0,OTTS,6.991703878016604e-06,0.0249404329806566,26.0,52.0,18.0,
769,769.0,769.0,OTTS,5.51373194055134e-06,0.0245301984250545,26.0,52.0,19.0,
770,770.0,770.0,OTTS,5.242524775680872e-06,0.046276930719614,26.0,52.0,20.0,
771,771.0,771.0,OTTS,4.565516314353334e-06,0.024906980805099,26.0,52.0,21.0,
772,772.0,772.0,OTTS,7.984314466195298e-06,0.0242793234065175,26.0,52.0,22.0,
773,773.0,773.0,OTTS,5.064320930720966e-06,0.0446471506729722,26.0,52.0,23.0,
774,774.0,774.0,OTTS,3.90962928719397e-06,0.1102983066812157,26.0,52.0,24.0,
775,775.0,775.0,OTTS,6.266926931326448e-06,0.0329848192632198,26.0,52.0,25.0,
776,776.0,776.0,OTTS,4.8410330672386106e-06,0.0577127272263169,26.0,52.0,26.0,
777,777.0,777.0,OTTS,4.916170668694979e-06,0.0247131148353219,26.0,52.0,27.0,
778,778.0,778.0,OTTS,5.073209165314317e-06,0.0284109367057681,26.0,52.0,28.0,
779,779.0,779.0,OTTS,4.111149080074928e-06,0.0496869450435042,26.0,52.0,29.0,
780,780.0,780.0,OTTS,3.4827336487392093e-06,0.0362145695835351,27.0,54.0,0.0,
781,781.0,781.0,OTTS,3.8036616394070302e-06,0.028596919029951,27.0,54.0,1.0,
782,782.0,782.0,OTTS,2.909141692828863e-06,0.0581333003938198,27.0,54.0,2.0,
783,783.0,783.0,OTTS,3.4596077701713144e-06,0.0573353981599211,27.0,54.0,3.0,
784,784.0,784.0,OTTS,4.1332934874870826e-06,0.0267530409619212,27.0,54.0,4.0,
785,785.0,785.0,OTTS,4.889327913580044e-06,0.0480398125946521,27.0,54.0,5.0,
786,786.0,786.0,OTTS,4.4261090140113695e-06,0.0338572356849908,27.0,54.0,6.0,
787,787.0,787.0,OTTS,3.706615993218718e-06,0.0873876111581921,27.0,54.0,7.0,
788,788.0,788.0,OTTS,4.058074673527107e-06,0.0952402930706739,27.0,54.0,8.0,
789,789.0,789.0,OTTS,3.609896401788445e-06,0.0453165359795093,27.0,54.0,9.0,
790,790.0,790.0,OTTS,3.539545219704127e-06,0.0509428037330508,27.0,54.0,10.0,
791,791.0,791.0,OTTS,3.925673004731552e-06,0.0432074880227446,27.0,54.0,11.0,
792,792.0,792.0,OTTS,3.558717330995017e-06,0.0306966863572597,27.0,54.0,12.0,
793,793.0,793.0,OTTS,3.2975840109479466e-06,0.0504585159942507,27.0,54.0,13.0,
794,794.0,794.0,OTTS,3.160834663030201e-06,0.0287016322836279,27.0,54.0,14.0,
795,795.0,795.0,OTTS,4.065868015442287e-06,0.0463288258761167,27.0,54.0,15.0,
796,796.0,796.0,OTTS,4.564579971341267e-06,0.0354182226583361,27.0,54.0,16.0,
797,797.0,797.0,OTTS,3.647416372296676e-06,0.0486216712743043,27.0,54.0,17.0,
798,798.0,798.0,OTTS,3.053066629426984e-06,0.0287493374198675,27.0,54.0,18.0,
799,799.0,799.0,OTTS,3.286854698677702e-06,0.0400880482047796,27.0,54.0,19.0,
800,800.0,800.0,OTTS,4.225005098710508e-06,0.0450661284849047,27.0,54.0,20.0,
801,801.0,801.0,OTTS,3.5568354526938774e-06,0.0386004680767655,27.0,54.0,21.0,
802,802.0,802.0,OTTS,3.954914276957577e-06,0.0469430405646562,27.0,54.0,22.0,
803,803.0,803.0,OTTS,3.448108426654138e-06,0.0262467069551348,27.0,54.0,23.0,
804,804.0,804.0,OTTS,3.4202663636170984e-06,0.0304622491821646,27.0,54.0,24.0,
805,805.0,805.0,OTTS,2.779983479904034e-06,0.0405081463977694,27.0,54.0,25.0,
806,806.0,806.0,OTTS,3.4715400671679657e-06,0.025778392329812,27.0,54.0,26.0,
807,807.0,807.0,OTTS,3.0815787813533706e-06,0.0300460532307624,27.0,54.0,27.0,
808,808.0,808.0,OTTS,4.713068510309846e-06,0.0453748311847448,27.0,54.0,28.0,
809,809.0,809.0,OTTS,4.011190826945479e-06,0.034079254604876,27.0,54.0,29.0,
810,810.0,810.0,OTTS,1.9603911214258104e-06,0.0374007662758231,28.0,56.0,0.0,
811,811.0,811.0,OTTS,1.7016005861123625e-06,0.0450075613334775,28.0,56.0,1.0,
812,812.0,812.0,OTTS,1.8562063801555944e-06,0.029075127094984,28.0,56.0,2.0,
813,813.0,813.0,OTTS,1.6465978244809948e-06,0.0296250786632299,28.0,56.0,3.0,
814,814.0,814.0,OTTS,1.3099834209071652e-06,0.0291953217238187,28.0,56.0,4.0,
815,815.0,815.0,OTTS,1.721458636792571e-06,0.0282877506688237,28.0,56.0,5.0,
816,816.0,816.0,OTTS,1.8547866757778444e-06,0.0331623358651995,28.0,56.0,6.0,
817,817.0,817.0,OTTS,1.6115220030967545e-06,0.0320096733048558,28.0,56.0,7.0,
818,818.0,818.0,OTTS,2.0193553314679725e-06,0.0732214143499732,28.0,56.0,8.0,
819,819.0,819.0,OTTS,1.883495375296279e-06,0.0476824827492237,28.0,56.0,9.0,
820,820.0,820.0,OTTS,1.512140649003915e-06,0.0508760837838053,28.0,56.0,10.0,
821,821.0,821.0,OTTS,1.599462140578885e-06,0.044169164262712,28.0,56.0,11.0,
822,822.0,822.0,OTTS,2.5258802040240977e-06,0.0429051797837019,28.0,56.0,12.0,
823,823.0,823.0,OTTS,2.120782854491386e-06,0.0460722520947456,28.0,56.0,13.0,
824,824.0,824.0,OTTS,1.760767388789852e-06,0.0272983657196164,28.0,56.0,14.0,
825,825.0,825.0,OTTS,2.608342409979009e-06,0.028666959144175,28.0,56.0,15.0,
826,826.0,826.0,OTTS,1.7879850417164244e-06,0.0442080032080411,28.0,56.0,16.0,
827,827.0,827.0,OTTS,1.5475068612731853e-06,0.0270585259422659,28.0,56.0,17.0,
828,828.0,828.0,OTTS,1.6688489098285093e-06,0.0290899258106946,28.0,56.0,18.0,
829,829.0,829.0,OTTS,1.576503017819354e-06,0.0384495528414845,28.0,56.0,19.0,
830,830.0,830.0,OTTS,2.213283671762277e-06,0.0388024076819419,28.0,56.0,20.0,
831,831.0,831.0,OTTS,2.340810766055397e-06,0.0385600514709949,28.0,56.0,21.0,
832,832.0,832.0,OTTS,1.4945944575852305e-06,0.0471887411549687,28.0,56.0,22.0,
833,833.0,833.0,OTTS,1.779246799837759e-06,0.0283372616395354,28.0,56.0,23.0,
834,834.0,834.0,OTTS,2.5613326979760618e-06,0.0293147796764969,28.0,56.0,24.0,
835,835.0,835.0,OTTS,1.6839326127351098e-06,0.0442618988454341,28.0,56.0,25.0,
836,836.0,836.0,OTTS,1.9001710586232804e-06,0.0442261388525366,28.0,56.0,26.0,
837,837.0,837.0,OTTS,1.893128849018353e-06,0.0349749559536576,28.0,56.0,27.0,
838,838.0,838.0,OTTS,1.6200029020181554e-06,0.045856206677854,28.0,56.0,28.0,
839,839.0,839.0,OTTS,2.3176103866258496e-06,0.0329868840053677,28.0,56.0,29.0,
840,840.0,840.0,OTTS,5.967936860918318e-07,0.0326977558434009,29.0,58.0,0.0,
841,841.0,841.0,OTTS,3.8894473311665883e-07,0.0449638301506638,29.0,58.0,1.0,
842,842.0,842.0,OTTS,3.380429735260383e-07,0.0297974478453397,29.0,58.0,2.0,
843,843.0,843.0,OTTS,3.646248583952272e-07,0.0280397962778806,29.0,58.0,3.0,
844,844.0,844.0,OTTS,4.083475013066255e-07,0.0406107641756534,29.0,58.0,4.0,
845,845.0,845.0,OTTS,3.704473646085815e-07,0.0275939749553799,29.0,58.0,5.0,
846,846.0,846.0,OTTS,4.310627284484269e-07,0.0454225577414035,29.0,58.0,6.0,
847,847.0,847.0,OTTS,3.512717849618377e-07,0.1149555733427405,29.0,58.0,7.0,
848,848.0,848.0,OTTS,3.907675001391184e-07,0.0434211250394582,29.0,58.0,8.0,
849,849.0,849.0,OTTS,3.510310841292674e-07,0.0314457612112164,29.0,58.0,9.0,
850,850.0,850.0,OTTS,3.378343433703648e-07,0.0454297289252281,29.0,58.0,10.0,
851,851.0,851.0,OTTS,3.5172425081690175e-07,0.0296118138357996,29.0,58.0,11.0,
852,852.0,852.0,OTTS,4.791053095015988e-07,0.2166706901043653,29.0,58.0,12.0,
853,853.0,853.0,OTTS,3.70339536714877e-07,0.0509022753685712,29.0,58.0,13.0,
854,854.0,854.0,OTTS,5.091726829370874e-07,0.034656916745007,29.0,58.0,14.0,
855,855.0,855.0,OTTS,5.585780286527654e-07,0.042804098688066,29.0,58.0,15.0,
856,856.0,856.0,OTTS,9.026313851844966e-07,0.0324002439156174,29.0,58.0,16.0,
857,857.0,857.0,OTTS,3.898775968046002e-07,0.0565465204417705,29.0,58.0,17.0,
858,858.0,858.0,OTTS,4.52086820634889e-07,0.0307742152363061,29.0,58.0,18.0,
859,859.0,859.0,OTTS,9.571655338448624e-07,0.052706123329699,29.0,58.0,19.0,
860,860.0,860.0,OTTS,3.7753101856006417e-07,0.0305727608501911,29.0,58.0,20.0,
861,861.0,861.0,OTTS,3.456614860671774e-07,0.0460122916847467,29.0,58.0,21.0,
862,862.0,862.0,OTTS,3.620196694718249e-07,0.0291738146916031,29.0,58.0,22.0,
863,863.0,863.0,OTTS,9.77968217773165e-07,0.0549383759498596,29.0,58.0,23.0,
864,864.0,864.0,OTTS,3.313030430583013e-07,0.030887434259057,29.0,58.0,24.0,
865,865.0,865.0,OTTS,3.3349276988175615e-07,0.047731545753777,29.0,58.0,25.0,
866,866.0,866.0,OTTS,3.7517839681307657e-07,0.0286300126463174,29.0,58.0,26.0,
867,867.0,867.0,OTTS,5.683132181503674e-07,0.0307990163564682,29.0,58.0,27.0,
868,868.0,868.0,OTTS,3.6108861210418617e-07,0.0406479239463806,29.0,58.0,28.0,
869,869.0,869.0,OTTS,6.659754132962865e-07,0.0287261847406625,29.0,58.0,29.0,
870,870.0,870.0,OTTS,2.6837647736844245e-07,0.031773829832673,30.0,60.0,0.0,
871,871.0,871.0,OTTS,2.348288035912613e-07,0.0543915508314967,30.0,60.0,1.0,
872,872.0,872.0,OTTS,3.098874034023075e-07,0.0301294922828674,30.0,60.0,2.0,
873,873.0,873.0,OTTS,2.820253405005384e-07,0.0381680876016616,30.0,60.0,3.0,
874,874.0,874.0,OTTS,2.45153958501607e-07,0.0504524009302258,30.0,60.0,4.0,
875,875.0,875.0,OTTS,2.461506337376851e-07,0.0300744771957397,30.0,60.0,5.0,
876,876.0,876.0,OTTS,3.211714490251022e-07,0.1240329481661319,30.0,60.0,6.0,
877,877.0,877.0,OTTS,2.272058153657009e-07,0.0574822835624218,30.0,60.0,7.0,
878,878.0,878.0,OTTS,2.679513115604413e-07,0.0444700513035059,30.0,60.0,8.0,
879,879.0,879.0,OTTS,2.954505263125533e-07,0.0654923189431428,30.0,60.0,9.0,
880,880.0,880.0,OTTS,2.831420027097572e-07,0.0438340147957205,30.0,60.0,10.0,
881,881.0,881.0,OTTS,2.792116785257349e-07,0.0446388218551874,30.0,60.0,11.0,
882,882.0,882.0,OTTS,2.883227482678325e-07,0.0503182671964168,30.0,60.0,12.0,
883,883.0,883.0,OTTS,2.379038912905202e-07,0.0330605497583746,30.0,60.0,13.0,
884,884.0,884.0,OTTS,2.652428182199255e-07,0.0629360023885965,30.0,60.0,14.0,
885,885.0,885.0,OTTS,3.255623873321744e-07,0.0344842886552214,30.0,60.0,15.0,
886,886.0,886.0,OTTS,2.0339204583958165e-07,0.0545475985854864,30.0,60.0,16.0,
887,887.0,887.0,OTTS,2.434528725757582e-07,0.0330592906102538,30.0,60.0,17.0,
888,888.0,888.0,OTTS,2.220586351042812e-07,0.0432790433987975,30.0,60.0,18.0,
889,889.0,889.0,OTTS,2.421641816174554e-07,0.0299721797928214,30.0,60.0,19.0,
890,890.0,890.0,OTTS,2.182570658029307e-07,0.0458805793896317,30.0,60.0,20.0,
891,891.0,891.0,OTTS,2.8608828317181895e-07,0.0536866150796413,30.0,60.0,21.0,
892,892.0,892.0,OTTS,2.13965832529666e-07,0.0380598902702331,30.0,60.0,22.0,
893,893.0,893.0,OTTS,3.049645988726338e-07,0.0449589593335986,30.0,60.0,23.0,
894,894.0,894.0,OTTS,2.483174427351529e-07,0.031666474416852,30.0,60.0,24.0,
895,895.0,895.0,OTTS,2.1909059220127897e-07,0.039122262969613,30.0,60.0,25.0,
896,896.0,896.0,OTTS,2.543483451325272e-07,0.0404209699481725,30.0,60.0,26.0,
897,897.0,897.0,OTTS,2.472651171308461e-07,0.0420732526108622,30.0,60.0,27.0,
898,898.0,898.0,OTTS,5.201219980727565e-07,0.0545236365869641,30.0,60.0,28.0,
899,899.0,899.0,OTTS,2.3729928473413405e-07,0.0325271189212799,30.0,60.0,29.0,
900,900.0,900.0,STTA,1.5576236329851108,0.0203927308320999,1.0,2.0,0.0,
901,901.0,901.0,STTA,1.3262235409178404,0.009260912425816,1.0,2.0,1.0,
902,902.0,902.0,STTA,2.5867754187632404,0.0140700936317443,1.0,2.0,2.0,
903,903.0,903.0,STTA,1.178085965807948,0.0042727990075945,1.0,2.0,3.0,
904,904.0,904.0,STTA,1.384192901481113,0.0039512561634182,1.0,2.0,4.0,
905,905.0,905.0,STTA,1.0240499649372976,0.0371921816840767,1.0,2.0,5.0,
906,906.0,906.0,STTA,1.1691146050148131,0.011420895345509,1.0,2.0,6.0,
907,907.0,907.0,STTA,1.0746031394811553,0.004301918670535,1.0,2.0,7.0,
908,908.0,908.0,STTA,1.1045547504035853,0.0040031280368566,1.0,2.0,8.0,
909,909.0,909.0,STTA,1.0021542433671768,0.0038272775709629,1.0,2.0,9.0,
910,910.0,910.0,STTA,1.2190489618110572,0.0105342846363782,1.0,2.0,10.0,
911,911.0,911.0,STTA,1.060541610235677,0.0038105901330709,1.0,2.0,11.0,
912,912.0,912.0,STTA,3.078417108830177,0.0036957636475563,1.0,2.0,12.0,
913,913.0,913.0,STTA,1.3151268653110673,0.0036294255405664,1.0,2.0,13.0,
914,914.0,914.0,STTA,1.004686298250133,0.0041733430698513,1.0,2.0,14.0,
915,915.0,915.0,STTA,1.4978198997494447,0.0039037419483065,1.0,2.0,15.0,
916,916.0,916.0,STTA,1.1572348318370755,0.0312849292531609,1.0,2.0,16.0,
917,917.0,917.0,STTA,1.9687797693012603,0.003819964826107,1.0,2.0,17.0,
918,918.0,918.0,STTA,1.130036455013207,0.0035806437954306,1.0,2.0,18.0,
919,919.0,919.0,STTA,1.1923726929794207,0.0035817930474877,1.0,2.0,19.0,
920,920.0,920.0,STTA,1.375726506878354,0.0037152748554944,1.0,2.0,20.0,
921,921.0,921.0,STTA,1.2695673614084904,0.0036894986405968,1.0,2.0,21.0,
922,922.0,922.0,STTA,1.1023514030789572,0.0107559729367494,1.0,2.0,22.0,
923,923.0,923.0,STTA,1.0171633674463902,0.0153234517201781,1.0,2.0,23.0,
924,924.0,924.0,STTA,1.8129254294956048,0.0038415594026446,1.0,2.0,24.0,
925,925.0,925.0,STTA,1.123843374084159,0.0039795730262994,1.0,2.0,25.0,
926,926.0,926.0,STTA,1.3284718815786885,0.0124492412433028,1.0,2.0,26.0,
927,927.0,927.0,STTA,1.722628083431717,0.0037938859313726,1.0,2.0,27.0,
928,928.0,928.0,STTA,1.096474521517422,0.0172288827598094,1.0,2.0,28.0,
929,929.0,929.0,STTA,2.252929897065598,0.0040434636175632,1.0,2.0,29.0,
930,930.0,930.0,STTA,1.023410960210901,0.0049421731382608,2.0,4.0,0.0,
931,931.0,931.0,STTA,1.1733377695878335,0.0106483753770589,2.0,4.0,1.0,
932,932.0,932.0,STTA,1.244742248826211,0.0060713235288858,2.0,4.0,2.0,
933,933.0,933.0,STTA,1.4539718102675112,0.0142437145113945,2.0,4.0,3.0,
934,934.0,934.0,STTA,2.025262513264994,0.0050756270065903,2.0,4.0,4.0,
935,935.0,935.0,STTA,1.569729918039565,0.0049871457740664,2.0,4.0,5.0,
936,936.0,936.0,STTA,1.000477788746971,0.005076540634036,2.0,4.0,6.0,
937,937.0,937.0,STTA,1.7431329201984178,0.0051079941913485,2.0,4.0,7.0,
938,938.0,938.0,STTA,1.272556899062428,0.0065897814929485,2.0,4.0,8.0,
939,939.0,939.0,STTA,1.0836352920871837,0.0150905679911375,2.0,4.0,9.0,
940,940.0,940.0,STTA,1.098594485253077,0.004974472336471,2.0,4.0,10.0,
941,941.0,941.0,STTA,1.0640188824838324,0.0049613211303949,2.0,4.0,11.0,
942,942.0,942.0,STTA,1.8528344366873013,0.0055422512814402,2.0,4.0,12.0,
943,943.0,943.0,STTA,1.0688921561889149,0.0050404882058501,2.0,4.0,13.0,
944,944.0,944.0,STTA,1.542104481236665,0.0116009665653109,2.0,4.0,14.0,
945,945.0,945.0,STTA,1.199603634160494,0.0057125343009829,2.0,4.0,15.0,
946,946.0,946.0,STTA,1.403924768337533,0.0070331059396266,2.0,4.0,16.0,
947,947.0,947.0,STTA,1.5747849704817352,0.0223435470834374,2.0,4.0,17.0,
948,948.0,948.0,STTA,1.5980352448928712,0.0054958779364824,2.0,4.0,18.0,
949,949.0,949.0,STTA,1.275438331824144,0.011685824021697,2.0,4.0,19.0,
950,950.0,950.0,STTA,1.730278747621899,0.0122732538729906,2.0,4.0,20.0,
951,951.0,951.0,STTA,1.4017145442728394,0.0079596685245633,2.0,4.0,21.0,
952,952.0,952.0,STTA,1.213386119604325,0.0051307966932654,2.0,4.0,22.0,
953,953.0,953.0,STTA,1.1340600892591433,0.0085927192121744,2.0,4.0,23.0,
954,954.0,954.0,STTA,1.1169766006991826,0.0305869365110993,2.0,4.0,24.0,
955,955.0,955.0,STTA,1.0383700943329193,0.0130693987011909,2.0,4.0,25.0,
956,956.0,956.0,STTA,1.0833128301791342,0.0051214564591646,2.0,4.0,26.0,
957,957.0,957.0,STTA,11.301586787226588,0.0052513740956783,2.0,4.0,27.0,
958,958.0,958.0,STTA,1.0457261323397744,0.018391540274024,2.0,4.0,28.0,
959,959.0,959.0,STTA,1.5711292315735954,0.0049989158287644,2.0,4.0,29.0,
960,960.0,960.0,STTA,1.616270044650713,0.0175460269674658,3.0,6.0,0.0,
961,961.0,961.0,STTA,2.1167990816911333,0.0076152989640831,3.0,6.0,1.0,
962,962.0,962.0,STTA,1.3500449774842898,0.0068604266270995,3.0,6.0,2.0,
963,963.0,963.0,STTA,1.29990881252611,0.0095268739387393,3.0,6.0,3.0,
964,964.0,964.0,STTA,1.7084562429873635,0.0067078955471515,3.0,6.0,4.0,
965,965.0,965.0,STTA,1.138575315854176,0.006302990950644,3.0,6.0,5.0,
966,966.0,966.0,STTA,0.9783445273113968,0.0061918227002024,3.0,6.0,6.0,
967,967.0,967.0,STTA,1.4925139595600565,0.0065487204119563,3.0,6.0,7.0,
968,968.0,968.0,STTA,0.9965379659167888,0.005682679824531,3.0,6.0,8.0,
969,969.0,969.0,STTA,1.1019571589882318,0.0112959006801247,3.0,6.0,9.0,
970,970.0,970.0,STTA,1.356573515433848,0.0121798766776919,3.0,6.0,10.0,
971,971.0,971.0,STTA,1.447922009202555,0.0066106040030717,3.0,6.0,11.0,
972,972.0,972.0,STTA,2.602275209584922,0.0179463131353259,3.0,6.0,12.0,
973,973.0,973.0,STTA,1.1915741931174904,0.0153690818697214,3.0,6.0,13.0,
974,974.0,974.0,STTA,1.1468987500251766,0.0058577433228492,3.0,6.0,14.0,
975,975.0,975.0,STTA,1.1620657082705774,0.0059525752440094,3.0,6.0,15.0,
976,976.0,976.0,STTA,0.9355009398525684,0.0122589264065027,3.0,6.0,16.0,
