,name,error,time_taken,left_rank,right_rank,run,rank
83,OTTS,0.17241907048966118,0.02174010779708624,3.0,6.0,23.0,
84,OTTS,0.2185866101489432,0.02379069570451975,3.0,6.0,24.0,
85,OTTS,0.2235656494036397,0.03592843655496836,3.0,6.0,25.0,
86,OTTS,0.14063569534613643,0.03574351500719786,3.0,6.0,26.0,
87,OTTS,0.6334361366503832,0.043204291723668575,3.0,6.0,27.0,
88,OTTS,0.3618649928955925,0.03592085558921099,3.0,6.0,28.0,
89,OTTS,0.29213948293302605,0.0358126126229763,3.0,6.0,29.0,
90,OTTS,0.13316202352105805,0.04882713872939348,4.0,8.0,0.0,
91,OTTS,0.17289319658974245,0.04278032202273607,4.0,8.0,1.0,
92,OTTS,0.13280608527925747,0.02347644791007042,4.0,8.0,2.0,
93,OTTS,0.23408831608440928,0.03505562338978052,4.0,8.0,3.0,
94,OTTS,0.13971922337422527,0.03550307173281908,4.0,8.0,4.0,
95,OTTS,0.13134981543973492,0.03885749075561762,4.0,8.0,5.0,
96,OTTS,0.12981321971134646,0.031725506298244,4.0,8.0,6.0,
97,OTTS,0.15353417799351804,0.025498521514236927,4.0,8.0,7.0,
98,OTTS,0.14710245296046942,0.04809642489999533,4.0,8.0,8.0,
99,OTTS,0.17668940912306128,0.031692493706941605,4.0,8.0,9.0,
100,OTTS,0.12808094736733466,0.025072759948670864,4.0,8.0,10.0,
101,OTTS,0.1739277079437227,0.024904366582632065,4.0,8.0,11.0,
102,OTTS,0.14026138934530896,0.02446166705340147,4.0,8.0,12.0,
103,OTTS,0.18376681450839916,0.024212908931076527,4.0,8.0,13.0,
104,OTTS,0.14440525774641919,0.024235207587480545,4.0,8.0,14.0,
105,OTTS,0.22519341666664366,0.02452664915472269,4.0,8.0,15.0,
106,OTTS,0.12957451128022626,0.023903416469693184,4.0,8.0,16.0,
107,OTTS,0.1472531900101265,0.03223899845033884,4.0,8.0,17.0,
108,OTTS,0.14397909790999242,0.05650481954216957,4.0,8.0,18.0,
109,OTTS,0.1559598829516734,0.026728426106274128,4.0,8.0,19.0,
110,OTTS,0.20313126752732333,0.028277749195694923,4.0,8.0,20.0,
111,OTTS,0.1357640128543136,0.03536918945610523,4.0,8.0,21.0,
112,OTTS,0.13092146648461406,0.02761741541326046,4.0,8.0,22.0,
113,OTTS,0.20025825861205668,0.02547410223633051,4.0,8.0,23.0,
114,OTTS,0.4399330544752221,0.031669097021222115,4.0,8.0,24.0,
115,OTTS,0.1458541189437351,0.0313783697783947,4.0,8.0,25.0,
116,OTTS,0.20543141135662943,0.05704828351736069,4.0,8.0,26.0,
117,OTTS,0.14160490771006212,0.03859230037778616,4.0,8.0,27.0,
118,OTTS,0.16129996736567112,0.05491437576711178,4.0,8.0,28.0,
119,OTTS,0.29815718186772416,0.04272660054266453,4.0,8.0,29.0,
120,OTTS,0.1322967108754742,0.030246611684560776,5.0,10.0,0.0,
121,OTTS,0.12300857762570884,0.025956805795431137,5.0,10.0,1.0,
122,OTTS,0.14594595335743069,0.03133642580360174,5.0,10.0,2.0,
123,OTTS,0.2338721635105579,0.03309981618076563,5.0,10.0,3.0,
124,OTTS,0.15014652992621622,0.02485316712409258,5.0,10.0,4.0,
125,OTTS,0.12630770254871249,0.02694836165755987,5.0,10.0,5.0,
126,OTTS,0.13458949529822622,0.027479922398924828,5.0,10.0,6.0,
127,OTTS,0.13811525599404953,0.03302607033401728,5.0,10.0,7.0,
128,OTTS,0.10844397759566429,0.02652818337082863,5.0,10.0,8.0,
129,OTTS,0.13566883722964335,0.03134586941450834,5.0,10.0,9.0,
130,OTTS,0.08749081883057883,0.032594152726233006,5.0,10.0,10.0,
131,OTTS,0.11504748702372308,0.040542541071772575,5.0,10.0,11.0,
132,OTTS,0.10448467485758775,0.05653266329318285,5.0,10.0,12.0,
133,OTTS,0.09835645699606486,0.03894152771681547,5.0,10.0,13.0,
134,OTTS,0.11557016845122138,0.03180973511189222,5.0,10.0,14.0,
135,OTTS,0.1135007286110753,0.03214204218238592,5.0,10.0,15.0,
136,OTTS,0.14974093305390063,0.03085333574563265,5.0,10.0,16.0,
137,OTTS,0.11492044013591568,0.02669078204780817,5.0,10.0,17.0,
138,OTTS,0.1215390580999551,0.027898325584828854,5.0,10.0,18.0,
139,OTTS,0.18985009215229787,0.029300767928361893,5.0,10.0,19.0,
140,OTTS,0.11664769044491546,0.04168683476746082,5.0,10.0,20.0,
141,OTTS,0.10475380457286909,0.032014007680118084,5.0,10.0,21.0,
142,OTTS,0.13274506967266542,0.033641621470451355,5.0,10.0,22.0,
143,OTTS,0.13077276831666118,0.04556693974882364,5.0,10.0,23.0,
144,OTTS,0.10176520670039516,0.02642599307000637,5.0,10.0,24.0,
145,OTTS,0.12355985787270693,0.024737784639000893,5.0,10.0,25.0,
146,OTTS,0.1067657384176591,0.049068192951381207,5.0,10.0,26.0,
147,OTTS,0.10303378993125761,0.026751607656478882,5.0,10.0,27.0,
148,OTTS,0.15136360157871367,0.030357257463037968,5.0,10.0,28.0,
149,OTTS,0.10482731969886426,0.04582901485264301,5.0,10.0,29.0,
150,OTTS,0.01122441835357033,0.044530375860631466,6.0,12.0,0.0,
151,OTTS,0.010790962246322706,0.03222739417105913,6.0,12.0,1.0,
152,OTTS,0.01180198880614591,0.038142403587698936,6.0,12.0,2.0,
153,OTTS,0.0123301812508141,0.02883684728294611,6.0,12.0,3.0,
154,OTTS,0.017346218666564335,0.03835976496338844,6.0,12.0,4.0,
155,OTTS,0.01034671620787751,0.05915264040231705,6.0,12.0,5.0,
156,OTTS,0.011000189190631922,0.04350207466632128,6.0,12.0,6.0,
157,OTTS,0.02328110219374375,0.028219002299010754,6.0,12.0,7.0,
158,OTTS,0.012240442044605086,0.03647279366850853,6.0,12.0,8.0,
159,OTTS,0.01375602081260721,0.026086173951625824,6.0,12.0,9.0,
160,OTTS,0.013752917183452345,0.03051762841641903,6.0,12.0,10.0,
161,OTTS,0.011250673486852271,0.034072850830852985,6.0,12.0,11.0,
162,OTTS,0.008912032171819469,0.028247890062630177,6.0,12.0,12.0,
163,OTTS,0.025085445928123985,0.02900784183293581,6.0,12.0,13.0,
164,OTTS,0.010751974978185816,0.038407810032367706,6.0,12.0,14.0,
165,OTTS,0.056347375428573335,0.03129460848867893,6.0,12.0,15.0,
166,OTTS,0.011621447352393831,0.0283484673127532,6.0,12.0,16.0,
167,OTTS,0.012955942561944923,0.03390289470553398,6.0,12.0,17.0,
168,OTTS,0.009929803504444225,0.02947983518242836,6.0,12.0,18.0,
169,OTTS,0.013343410335671478,0.03107361774891615,6.0,12.0,19.0,
170,OTTS,0.02202856651068138,0.03308178950101137,6.0,12.0,20.0,
171,OTTS,0.01055288014332188,0.02924812026321888,6.0,12.0,21.0,
172,OTTS,0.012361892888809171,0.02830935548990965,6.0,12.0,22.0,
173,OTTS,0.02183195114839846,0.03539060987532139,6.0,12.0,23.0,
174,OTTS,0.06253867230465489,0.02953237760812044,6.0,12.0,24.0,
175,OTTS,0.012802515307721399,0.03707604110240936,6.0,12.0,25.0,
176,OTTS,0.013118744713206874,0.03380255028605461,6.0,12.0,26.0,
177,OTTS,0.012610490064013968,0.027651132084429264,6.0,12.0,27.0,
178,OTTS,0.011196808678936604,0.028385834768414497,6.0,12.0,28.0,
179,OTTS,0.00876574509448891,0.05032520927488804,6.0,12.0,29.0,
180,OTTS,0.009429764073929528,0.05206746235489845,7.0,14.0,0.0,
181,OTTS,0.01229956784832146,0.07390986196696758,7.0,14.0,1.0,
182,OTTS,0.00851288924613384,0.046133858151733875,7.0,14.0,2.0,
183,OTTS,0.010738069924284187,0.03636805806308985,7.0,14.0,3.0,
184,OTTS,0.009795350305199423,0.03884923830628395,7.0,14.0,4.0,
185,OTTS,0.00817110896560279,0.035436454229056835,7.0,14.0,5.0,
186,OTTS,0.008889038362006656,0.03477516025304794,7.0,14.0,6.0,
187,OTTS,0.010820302501483314,0.03563971910625696,7.0,14.0,7.0,
188,OTTS,0.009493073874727639,0.05900511797517538,7.0,14.0,8.0,
189,OTTS,0.010775657028644576,0.03482624050229788,7.0,14.0,9.0,
190,OTTS,0.009151004071651966,0.04374832008033991,7.0,14.0,10.0,
191,OTTS,0.01163649496334363,0.044317714869976044,7.0,14.0,11.0,
192,OTTS,0.010096404517631509,0.0411730632185936,7.0,14.0,12.0,
193,OTTS,0.010846083939093377,0.0402723690494895,7.0,14.0,13.0,
194,OTTS,0.012027441684635789,0.042084718123078346,7.0,14.0,14.0,
195,OTTS,0.009785479201022875,0.044563304632902145,7.0,14.0,15.0,
196,OTTS,0.016841894186679147,0.0565020851790905,7.0,14.0,16.0,
197,OTTS,0.009804170594315192,0.08225658442825079,7.0,14.0,17.0,
198,OTTS,0.01188039181083549,0.03608459793031216,7.0,14.0,18.0,
199,OTTS,0.010462164495565284,0.05615639500319958,7.0,14.0,19.0,
200,OTTS,0.00990117914641066,0.08687392435967922,7.0,14.0,20.0,
201,OTTS,0.009711985482372244,0.03895806800574064,7.0,14.0,21.0,
202,OTTS,0.013139350694169234,0.0799003979191184,7.0,14.0,22.0,
203,OTTS,0.009850350086354757,0.04108411818742752,7.0,14.0,23.0,
204,OTTS,0.009086087377501611,0.060183205641806126,7.0,14.0,24.0,
205,OTTS,0.015158136465191496,0.04536536894738674,7.0,14.0,25.0,
206,OTTS,0.01113971391876679,0.03702663350850344,7.0,14.0,26.0,
207,OTTS,0.009860830792908898,0.0358000323176384,7.0,14.0,27.0,
208,OTTS,0.010538955903210636,0.03594624903053045,7.0,14.0,28.0,
209,OTTS,0.00927749211012895,0.03539874963462353,7.0,14.0,29.0,
210,OTTS,0.008024950524914459,0.03781033493578434,8.0,16.0,0.0,
211,OTTS,0.008692523874315392,0.042897097766399384,8.0,16.0,1.0,
212,OTTS,0.007824462244342828,0.042168610729277134,8.0,16.0,2.0,
213,OTTS,0.008111700305179458,0.03731293138116598,8.0,16.0,3.0,
214,OTTS,0.0076406387830939134,0.04555616993457079,8.0,16.0,4.0,
215,OTTS,0.006996871489406995,0.05004518013447523,8.0,16.0,5.0,
216,OTTS,0.0076381322817475365,0.05457032658159733,8.0,16.0,6.0,
217,OTTS,0.006981928762199833,0.04984209593385458,8.0,16.0,7.0,
218,OTTS,0.008387918385777359,0.09773997403681278,8.0,16.0,8.0,
219,OTTS,0.008375299356439415,0.039688749238848686,8.0,16.0,9.0,
220,OTTS,0.006750797470076676,0.038508874364197254,8.0,16.0,10.0,
221,OTTS,0.007254316801611432,0.03687493037432432,8.0,16.0,11.0,
222,OTTS,0.007583022584680648,0.03715700935572386,8.0,16.0,12.0,
223,OTTS,0.009047545954762926,0.059128787368535995,8.0,16.0,13.0,
224,OTTS,0.009283240441781394,0.04147888068109751,8.0,16.0,14.0,
225,OTTS,0.007680170878754817,0.05959325935691595,8.0,16.0,15.0,
226,OTTS,0.00828396852620901,0.040234776213765144,8.0,16.0,16.0,
227,OTTS,0.005710604778279138,0.044692582450807095,8.0,16.0,17.0,
228,OTTS,0.007257167232701825,0.038483209908008575,8.0,16.0,18.0,
229,OTTS,0.008268821511794646,0.04089762922376394,8.0,16.0,19.0,
230,OTTS,0.009574443300739591,0.053534941747784615,8.0,16.0,20.0,
231,OTTS,0.006278553856087723,0.041302790865302086,8.0,16.0,21.0,
232,OTTS,0.00636271247244689,0.0804308233782649,8.0,16.0,22.0,
233,OTTS,0.0071197381627870196,0.07201800774782896,8.0,16.0,23.0,
234,OTTS,0.0074600937015837105,0.06381727382540703,8.0,16.0,24.0,
235,OTTS,0.006294947594991235,0.04010049253702164,8.0,16.0,25.0,
236,OTTS,0.01018963092595716,0.06196582689881325,8.0,16.0,26.0,
237,OTTS,0.007387748787651115,0.03805478382855654,8.0,16.0,27.0,
238,OTTS,0.007733807358572986,0.044890814460814,8.0,16.0,28.0,
239,OTTS,0.006756714132391749,0.03814717102795839,8.0,16.0,29.0,
240,OTTS,0.0024393179170505903,0.04737417586147785,9.0,18.0,0.0,
241,OTTS,0.001235785996685778,0.06394806411117315,9.0,18.0,1.0,
242,OTTS,0.0020779638675215316,0.06066144164651632,9.0,18.0,2.0,
243,OTTS,0.00213347365456005,0.06355149671435356,9.0,18.0,3.0,
244,OTTS,0.0011173359674288687,0.0588145162910223,9.0,18.0,4.0,
245,OTTS,0.0021481305153172162,0.05212766584008932,9.0,18.0,5.0,
246,OTTS,0.0015210362584046253,0.03988448437303305,9.0,18.0,6.0,
247,OTTS,0.0022716324675290324,0.08837201446294785,9.0,18.0,7.0,
248,OTTS,0.0014111060333648773,0.06937524769455194,9.0,18.0,8.0,
249,OTTS,0.0018161700607609002,0.06227975711226463,9.0,18.0,9.0,
250,OTTS,0.0020828696265303955,0.042569082230329514,9.0,18.0,10.0,
251,OTTS,0.0018151277697010723,0.06907744891941547,9.0,18.0,11.0,
252,OTTS,0.001921055321941079,0.04077869188040495,9.0,18.0,12.0,
253,OTTS,0.0025290537787560157,0.04753072094172239,9.0,18.0,13.0,
254,OTTS,0.0013950448662080751,0.042784761637449265,9.0,18.0,14.0,
255,OTTS,0.0020849252887789765,0.04736409056931734,9.0,18.0,15.0,
256,OTTS,0.0011505300432413026,0.04009005147963762,9.0,18.0,16.0,
257,OTTS,0.0012716424602824032,0.03973008878529072,9.0,18.0,17.0,
258,OTTS,0.0011918603479337169,0.044112589210271835,9.0,18.0,18.0,
259,OTTS,0.0059855236420997895,0.04823642782866955,9.0,18.0,19.0,
260,OTTS,0.0015780411336924903,0.08371023181825876,9.0,18.0,20.0,
261,OTTS,0.0035959362315709027,0.0652615949511528,9.0,18.0,21.0,
262,OTTS,0.0034516681275575845,0.04485898278653622,9.0,18.0,22.0,
263,OTTS,0.0012504485722869445,0.040863282047212124,9.0,18.0,23.0,
264,OTTS,0.0011771761044564216,0.04703531414270401,9.0,18.0,24.0,
265,OTTS,0.0013954294619993649,0.05138177052140236,9.0,18.0,25.0,
266,OTTS,0.002176310950522175,0.04255865514278412,9.0,18.0,26.0,
267,OTTS,0.0035480042749777736,0.04246125649660826,9.0,18.0,27.0,
268,OTTS,0.003434442173717693,0.039556331001222134,9.0,18.0,28.0,
269,OTTS,0.0015263929578725687,0.06029977276921272,9.0,18.0,29.0,
270,OTTS,0.0009556618924693745,0.044055148027837276,10.0,20.0,0.0,
271,OTTS,0.0011543814250591358,0.04460033494979143,10.0,20.0,1.0,
272,OTTS,0.0009988659126858484,0.04220071714371443,10.0,20.0,2.0,
273,OTTS,0.0012346756612317733,0.04129169322550297,10.0,20.0,3.0,
274,OTTS,0.0009517201631343108,0.04123590886592865,10.0,20.0,4.0,
275,OTTS,0.0010532864153486648,0.042742351070046425,10.0,20.0,5.0,
276,OTTS,0.000994698311903503,0.11563394125550985,10.0,20.0,6.0,
277,OTTS,0.0010583882196214594,0.05933755449950695,10.0,20.0,7.0,
278,OTTS,0.0010094585533539594,0.0611984021961689,10.0,20.0,8.0,
279,OTTS,0.0009945149164064821,0.043668199330568314,10.0,20.0,9.0,
280,OTTS,0.0010809779847767555,0.04182265046983957,10.0,20.0,10.0,
281,OTTS,0.0012900411556851488,0.05204199720174074,10.0,20.0,11.0,
282,OTTS,0.0012589592188497133,0.04297787323594093,10.0,20.0,12.0,
283,OTTS,0.0016643573543431585,0.04469227232038975,10.0,20.0,13.0,
284,OTTS,0.0011137484713291048,0.0426477761939168,10.0,20.0,14.0,
285,OTTS,0.0009919892948657167,0.04171258024871349,10.0,20.0,15.0,
286,OTTS,0.0010991228253997784,0.04221093188971281,10.0,20.0,16.0,
287,OTTS,0.0010411620004345111,0.04586467519402504,10.0,20.0,17.0,
288,OTTS,0.001939116791109889,0.04271932411938906,10.0,20.0,18.0,
289,OTTS,0.0010864886765649716,0.04308835882693529,10.0,20.0,19.0,
290,OTTS,0.001046609864153553,0.0417018523439765,10.0,20.0,20.0,
291,OTTS,0.0009610135598885539,0.04641207307577133,10.0,20.0,21.0,
292,OTTS,0.0010234240917044706,0.041753374971449375,10.0,20.0,22.0,
293,OTTS,0.001081129882986133,0.07826184201985598,10.0,20.0,23.0,
294,OTTS,0.0011411996989756517,0.07921635825186968,10.0,20.0,24.0,
295,OTTS,0.001130043924714284,0.04366357997059822,10.0,20.0,25.0,
296,OTTS,0.000920534916037414,0.05651243217289448,10.0,20.0,26.0,
297,OTTS,0.0011119148055356682,0.055952287279069424,10.0,20.0,27.0,
298,OTTS,0.0008599126978749831,0.05249815061688423,10.0,20.0,28.0,
299,OTTS,0.0009256733551064536,0.05213461257517338,10.0,20.0,29.0,
300,OTTS,0.0007210833532703785,0.05865580029785633,11.0,22.0,0.0,
301,OTTS,0.0007214000572239085,0.052152699790894985,11.0,22.0,1.0,
302,OTTS,0.0009069518979446459,0.05285597965121269,11.0,22.0,2.0,
303,OTTS,0.000860316443425701,0.04451980534940958,11.0,22.0,3.0,
304,OTTS,0.0005969367655785993,0.04600940737873316,11.0,22.0,4.0,
305,OTTS,0.0008293248082876905,0.03577078599482775,11.0,22.0,5.0,
306,OTTS,0.0006506097336346717,0.04477414581924677,11.0,22.0,6.0,
307,OTTS,0.0006934270841010987,0.04160501528531313,11.0,22.0,7.0,
308,OTTS,0.0009167422177153372,0.043670366518199444,11.0,22.0,8.0,
309,OTTS,0.001095914867497649,0.04512959439307451,11.0,22.0,9.0,
310,OTTS,0.0006704041180162692,0.044505576603114605,11.0,22.0,10.0,
311,OTTS,0.000652490160529223,0.04353244509547949,11.0,22.0,11.0,
312,OTTS,0.0007336660513349378,0.04406935628503561,11.0,22.0,12.0,
313,OTTS,0.0007252167282742267,0.04419914726167917,11.0,22.0,13.0,
314,OTTS,0.0008920099164971255,0.048929267562925816,11.0,22.0,14.0,
315,OTTS,0.0007072343788500266,0.04665247164666653,11.0,22.0,15.0,
316,OTTS,0.0008430602562300202,0.050109218806028366,11.0,22.0,16.0,
317,OTTS,0.0007497855389094936,0.04762084595859051,11.0,22.0,17.0,
318,OTTS,0.0006490354521628155,0.05789812561124563,11.0,22.0,18.0,
319,OTTS,0.0006603181091000457,0.05194785911589861,11.0,22.0,19.0,
320,OTTS,0.0008348056176950985,0.08082063868641853,11.0,22.0,20.0,
321,OTTS,0.0007692546648212888,0.04445511009544134,11.0,22.0,21.0,
322,OTTS,0.0007727638903903518,0.04629003629088402,11.0,22.0,22.0,
323,OTTS,0.0006080271450498842,0.0449830312281847,11.0,22.0,23.0,
324,OTTS,0.0006735131171862007,0.04640781041234732,11.0,22.0,24.0,
325,OTTS,0.0007357377883237114,0.047093454748392105,11.0,22.0,25.0,
326,OTTS,0.0007343740834321892,0.04764461051672697,11.0,22.0,26.0,
327,OTTS,0.0006355101048605871,0.045075422152876854,11.0,22.0,27.0,
328,OTTS,0.0006760616458273171,0.04803937952965498,11.0,22.0,28.0,
329,OTTS,0.0007429155130828639,0.04532020725309849,11.0,22.0,29.0,
330,OTTS,9.26367346565e-05,0.04911725129932165,12.0,24.0,0.0,
331,OTTS,7.996692969039333e-05,0.0512831611558795,12.0,24.0,1.0,
332,OTTS,0.00010612370947916499,0.04997252393513918,12.0,24.0,2.0,
333,OTTS,8.008650298838679e-05,0.04804953280836344,12.0,24.0,3.0,
334,OTTS,7.436680389994765e-05,0.05262681934982538,12.0,24.0,4.0,
335,OTTS,8.540220142370285e-05,0.05147354397922754,12.0,24.0,5.0,
336,OTTS,9.975363304662905e-05,0.051901704631745815,12.0,24.0,6.0,
337,OTTS,7.713873859392653e-05,0.047301129437983036,12.0,24.0,7.0,
338,OTTS,6.756016791596314e-05,0.049184368923306465,12.0,24.0,8.0,
339,OTTS,0.00015225904926026768,0.047804645262658596,12.0,24.0,9.0,
340,OTTS,7.320312246057977e-05,0.053331926465034485,12.0,24.0,10.0,
341,OTTS,9.772291650441149e-05,0.04840386286377907,12.0,24.0,11.0,
342,OTTS,7.534497212601375e-05,0.05085043888539076,12.0,24.0,12.0,
343,OTTS,9.12914083848935e-05,0.04749667830765247,12.0,24.0,13.0,
344,OTTS,8.587682128598908e-05,0.047107020393013954,12.0,24.0,14.0,
345,OTTS,8.436265845766844e-05,0.04628899693489075,12.0,24.0,15.0,
346,OTTS,8.97043746147844e-05,0.0895709004253149,12.0,24.0,16.0,
347,OTTS,9.417685462219287e-05,0.04843530058860779,12.0,24.0,17.0,
348,OTTS,6.833169003635521e-05,0.052192975766956806,12.0,24.0,18.0,
349,OTTS,7.316447121518853e-05,0.06723892036825418,12.0,24.0,19.0,
350,OTTS,8.445324785992128e-05,0.049716517329216,12.0,24.0,20.0,
351,OTTS,7.567797144647441e-05,0.05128980427980423,12.0,24.0,21.0,
352,OTTS,8.319819255737788e-05,0.05589810013771057,12.0,24.0,22.0,
353,OTTS,9.186094456631429e-05,0.051751790568232536,12.0,24.0,23.0,
354,OTTS,8.664839148993394e-05,0.051546801812946796,12.0,24.0,24.0,
355,OTTS,0.00015617486245221387,0.04945038724690676,12.0,24.0,25.0,
356,OTTS,0.00010308329529341423,0.04948382079601288,12.0,24.0,26.0,
357,OTTS,0.0002110453809772672,0.048795304261147976,12.0,24.0,27.0,
358,OTTS,8.234854600375328e-05,0.04896759521216154,12.0,24.0,28.0,
359,OTTS,7.576858069802459e-05,0.04828602820634842,12.0,24.0,29.0,
360,OTTS,5.6916761345381205e-05,0.05026721488684416,13.0,26.0,0.0,
361,OTTS,6.325320289476356e-05,0.048617325723171234,13.0,26.0,1.0,
