,Unnamed: 0,name,error,time_taken,left_rank,right_rank,run,rank
241,241.0,OTTS,6.706443410470414e-06,0.1471768636256456,13.0,26.0,1.0,
242,242.0,OTTS,5.375642389391832e-06,0.1456546615809202,13.0,26.0,2.0,
243,243.0,OTTS,5.127290844773496e-06,0.1441900040954351,13.0,26.0,3.0,
244,244.0,OTTS,6.765589924966666e-06,0.1462567644193768,13.0,26.0,4.0,
245,245.0,OTTS,4.189158714133899e-06,0.146623226813972,13.0,26.0,5.0,
246,246.0,OTTS,6.608474534235328e-06,0.1504231104627251,13.0,26.0,6.0,
247,247.0,OTTS,3.4141236575970056e-06,0.1453303657472133,13.0,26.0,7.0,
248,248.0,OTTS,6.085753767844845e-06,0.1742997653782367,13.0,26.0,8.0,
249,249.0,OTTS,5.095965845085766e-06,0.1467565139755606,13.0,26.0,9.0,
250,250.0,OTTS,5.487460492399793e-06,0.154275381937623,13.0,26.0,10.0,
251,251.0,OTTS,4.336161263175225e-06,0.1501365257427096,13.0,26.0,11.0,
252,252.0,OTTS,5.039446710290601e-06,0.1452519474551081,13.0,26.0,12.0,
253,253.0,OTTS,6.8817513662084725e-06,0.1755577977746725,13.0,26.0,13.0,
254,254.0,OTTS,5.00122326848409e-06,0.1461585769429803,13.0,26.0,14.0,
255,255.0,OTTS,5.482550554176023e-06,0.1461190329864621,13.0,26.0,15.0,
256,256.0,OTTS,4.332367876849164e-06,0.1450384836643934,13.0,26.0,16.0,
257,257.0,OTTS,5.863829692190777e-06,0.1711181160062551,13.0,26.0,17.0,
258,258.0,OTTS,4.125136938559285e-06,0.14548946544528,13.0,26.0,18.0,
259,259.0,OTTS,5.350166696372205e-06,0.1492735100910067,13.0,26.0,19.0,
260,260.0,OTTS,5.28300366886164e-06,0.1569109493866562,14.0,28.0,0.0,
261,261.0,OTTS,3.5382589270846176e-06,0.1542342873290181,14.0,28.0,1.0,
262,262.0,OTTS,3.30434200035374e-06,0.1554873613640666,14.0,28.0,2.0,
263,263.0,OTTS,2.66866061404975e-06,0.1556077068671584,14.0,28.0,3.0,
264,264.0,OTTS,4.681196724838256e-06,0.1553908754140138,14.0,28.0,4.0,
265,265.0,OTTS,5.444515078690645e-06,0.1587634179741144,14.0,28.0,5.0,
266,266.0,OTTS,3.6699323694381615e-06,0.1358260260894894,14.0,28.0,6.0,
267,267.0,OTTS,3.320273059134874e-06,0.1574564483016729,14.0,28.0,7.0,
268,268.0,OTTS,3.510952883287553e-06,0.1584143666550517,14.0,28.0,8.0,
269,269.0,OTTS,3.74447825729403e-06,0.1632842775434255,14.0,28.0,9.0,
270,270.0,OTTS,4.929103758727608e-06,0.1546310223639011,14.0,28.0,10.0,
271,271.0,OTTS,3.557035573246077e-06,0.1656694086268544,14.0,28.0,11.0,
272,272.0,OTTS,4.690957839061893e-06,0.1562495799735188,14.0,28.0,12.0,
273,273.0,OTTS,3.556440280381607e-06,0.1547667570412159,14.0,28.0,13.0,
274,274.0,OTTS,3.681147842519671e-06,0.176162039861083,14.0,28.0,14.0,
