,name,error,time_taken,left_rank,right_rank,tensor_rank,sketch_rank,run,error_func,rank
510,HMT,3.06757234762744e-05,0.8014890239574015,,,100.0,55.0,5.0,tt_error_func,55.0
511,HMT,1.0045573913453475e-05,0.5533456639386714,,,100.0,60.0,5.0,tt_error_func,60.0
512,HMT,3.353427736834211e-06,0.7038598209619522,,,100.0,65.0,5.0,tt_error_func,65.0
513,HMT,1.0148496666794263e-06,0.8806685151066631,,,100.0,70.0,5.0,tt_error_func,70.0
514,HMT,3.8581776100881055e-07,0.7961496158968657,,,100.0,75.0,5.0,tt_error_func,75.0
515,HMT,9.333507059278489e-08,0.8170847650617361,,,100.0,80.0,5.0,tt_error_func,80.0
516,HMT,3.032729847080664e-08,0.9669326990842819,,,100.0,85.0,5.0,tt_error_func,85.0
517,HMT,9.053336060049883e-09,0.878129200078547,,,100.0,90.0,5.0,tt_error_func,90.0
518,HMT,3.2236321465952446e-09,1.1114860330708325,,,100.0,95.0,5.0,tt_error_func,95.0
519,HMT,4.696641464795397e-14,1.125107761938125,,,100.0,100.0,5.0,tt_error_func,100.0
520,HMT,0.9453992325533177,0.2799694458954036,,,100.0,5.0,6.0,tt_error_func,5.0
521,HMT,0.5504150937207992,0.2302610520273447,,,100.0,10.0,6.0,tt_error_func,10.0
522,HMT,0.22072542994869368,0.2513368499930948,,,100.0,15.0,6.0,tt_error_func,15.0
523,HMT,0.07760967047894575,0.30191085510887206,,,100.0,20.0,6.0,tt_error_func,20.0
524,HMT,0.030360905085290005,0.3915258760098368,,,100.0,25.0,6.0,tt_error_func,25.0
525,HMT,0.0086364556244024,0.3356365319341421,,,100.0,30.0,6.0,tt_error_func,30.0
526,HMT,0.0027955503665205335,0.395364788826555,,,100.0,35.0,6.0,tt_error_func,35.0
527,HMT,0.0009273242155365737,0.36515998910181224,,,100.0,40.0,6.0,tt_error_func,40.0
528,HMT,0.0002954038833884353,0.575242084916681,,,100.0,45.0,6.0,tt_error_func,45.0
529,HMT,0.00011774533976460975,0.8372773381415755,,,100.0,50.0,6.0,tt_error_func,50.0
530,HMT,3.9007411270652816e-05,0.5178563359659165,,,100.0,55.0,6.0,tt_error_func,55.0
531,HMT,1.1077562021220147e-05,0.5346447469200939,,,100.0,60.0,6.0,tt_error_func,60.0
532,HMT,3.5006177555305667e-06,0.6018494428135455,,,100.0,65.0,6.0,tt_error_func,65.0
533,HMT,1.0715093360949827e-06,0.6530865880195051,,,100.0,70.0,6.0,tt_error_func,70.0
534,HMT,3.274803793431972e-07,0.81143743195571,,,100.0,75.0,6.0,tt_error_func,75.0
535,HMT,1.0483942898519136e-07,0.8242038909811527,,,100.0,80.0,6.0,tt_error_func,80.0
536,HMT,3.570199736506216e-08,0.9072549168486148,,,100.0,85.0,6.0,tt_error_func,85.0
537,HMT,9.323810980180786e-09,0.8646020689047873,,,100.0,90.0,6.0,tt_error_func,90.0
538,HMT,3.27416277563955e-09,1.0371123300865293,,,100.0,95.0,6.0,tt_error_func,95.0
539,HMT,7.425781741032368e-14,1.1688515350688249,,,100.0,100.0,6.0,tt_error_func,100.0
540,HMT,0.9581048629083809,0.18358092498965561,,,100.0,5.0,7.0,tt_error_func,5.0
541,HMT,0.6069402785325231,0.24635661207139492,,,100.0,10.0,7.0,tt_error_func,10.0
542,HMT,0.22364218210870465,0.36474101385101676,,,100.0,15.0,7.0,tt_error_func,15.0
543,HMT,0.0732179012026152,0.6490255768876523,,,100.0,20.0,7.0,tt_error_func,20.0
544,HMT,0.02853662498675331,0.33104077191092074,,,100.0,25.0,7.0,tt_error_func,25.0
545,HMT,0.008852960468860168,0.3470702809281647,,,100.0,30.0,7.0,tt_error_func,30.0
546,HMT,0.0029651139169613416,0.35719381482340395,,,100.0,35.0,7.0,tt_error_func,35.0
547,HMT,0.0009729143949744502,0.38695634296163917,,,100.0,40.0,7.0,tt_error_func,40.0
548,HMT,0.00031325581548620956,0.45173796196468174,,,100.0,45.0,7.0,tt_error_func,45.0
549,HMT,9.745920922188152e-05,0.4690920780412853,,,100.0,50.0,7.0,tt_error_func,50.0
550,HMT,3.3386649112435916e-05,0.5063490548636764,,,100.0,55.0,7.0,tt_error_func,55.0
551,HMT,1.0641552099862254e-05,0.6739866309799254,,,100.0,60.0,7.0,tt_error_func,60.0
552,HMT,3.3348579777730175e-06,0.6987903660628945,,,100.0,65.0,7.0,tt_error_func,65.0
553,HMT,1.0072854018639897e-06,0.7555650861468166,,,100.0,70.0,7.0,tt_error_func,70.0
554,HMT,3.171047021303165e-07,0.7703762878663838,,,100.0,75.0,7.0,tt_error_func,75.0
555,HMT,1.271909590914768e-07,0.8835465849842876,,,100.0,80.0,7.0,tt_error_func,80.0
556,HMT,3.048977670357971e-08,1.0684000339824706,,,100.0,85.0,7.0,tt_error_func,85.0
557,HMT,9.990576204855766e-09,1.0160910510458052,,,100.0,90.0,7.0,tt_error_func,90.0
558,HMT,3.1304064073449575e-09,0.9917241570074111,,,100.0,95.0,7.0,tt_error_func,95.0
559,HMT,4.6335081531973334e-14,1.2502748989500105,,,100.0,100.0,7.0,tt_error_func,100.0
560,HMT,0.9613205740521332,0.1972054149955511,,,100.0,5.0,8.0,tt_error_func,5.0
561,HMT,0.5421144812244968,0.2291539970319718,,,100.0,10.0,8.0,tt_error_func,10.0
562,HMT,0.22006774097566284,0.29216375993564725,,,100.0,15.0,8.0,tt_error_func,15.0
563,HMT,0.07910061249342638,0.2744771440047771,,,100.0,20.0,8.0,tt_error_func,20.0
564,HMT,0.02651300338661424,0.3321435968391597,,,100.0,25.0,8.0,tt_error_func,25.0
565,HMT,0.008710732508202725,0.34855331503786147,,,100.0,30.0,8.0,tt_error_func,30.0
566,HMT,0.0032561644655830155,0.38278243714012206,,,100.0,35.0,8.0,tt_error_func,35.0
567,HMT,0.0009695788979726491,0.5746442701201886,,,100.0,40.0,8.0,tt_error_func,40.0
568,HMT,0.00033273726557635545,0.4302325139287859,,,100.0,45.0,8.0,tt_error_func,45.0
569,HMT,0.00010315990301692505,0.5546665370929986,,,100.0,50.0,8.0,tt_error_func,50.0
570,HMT,3.1635084413912713e-05,0.5671308101154864,,,100.0,55.0,8.0,tt_error_func,55.0
571,HMT,1.0401958171099429e-05,0.5880924048833549,,,100.0,60.0,8.0,tt_error_func,60.0
572,HMT,3.387438246593215e-06,0.6148179259616882,,,100.0,65.0,8.0,tt_error_func,65.0
573,HMT,1.0543802033878152e-06,0.7009864940773696,,,100.0,70.0,8.0,tt_error_func,70.0
574,HMT,3.4301283298026435e-07,0.6972780390642583,,,100.0,75.0,8.0,tt_error_func,75.0
575,HMT,1.2746814450634717e-07,0.8054440510459244,,,100.0,80.0,8.0,tt_error_func,80.0
576,HMT,2.8433882336698936e-08,0.8084166839253157,,,100.0,85.0,8.0,tt_error_func,85.0
577,HMT,1.2408371741051383e-08,0.8983613760210574,,,100.0,90.0,8.0,tt_error_func,90.0
578,HMT,3.000132754228904e-09,1.0970514931250364,,,100.0,95.0,8.0,tt_error_func,95.0
579,HMT,4.186547444208029e-14,1.223990041995421,,,100.0,100.0,8.0,tt_error_func,100.0
580,HMT,0.9240343758813123,0.39310567802749574,,,100.0,5.0,9.0,tt_error_func,5.0
581,HMT,0.5750884494914221,0.23111154604703188,,,100.0,10.0,9.0,tt_error_func,10.0
582,HMT,0.23949350490940796,0.29586781980469823,,,100.0,15.0,9.0,tt_error_func,15.0
583,HMT,0.0766854854601052,0.3838757120538503,,,100.0,20.0,9.0,tt_error_func,20.0
584,HMT,0.02649986836846429,0.4290774429682642,,,100.0,25.0,9.0,tt_error_func,25.0
585,HMT,0.008797499497330063,0.37678998708724976,,,100.0,30.0,9.0,tt_error_func,30.0
586,HMT,0.002790549694436463,0.38656933791935444,,,100.0,35.0,9.0,tt_error_func,35.0
587,HMT,0.0009886489560369438,0.4792028199881315,,,100.0,40.0,9.0,tt_error_func,40.0
588,HMT,0.0003212591034838257,0.5691758841276169,,,100.0,45.0,9.0,tt_error_func,45.0
589,HMT,0.00010583529826781346,0.4975500328000635,,,100.0,50.0,9.0,tt_error_func,50.0
590,HMT,3.2413832630383555e-05,0.6799675810616463,,,100.0,55.0,9.0,tt_error_func,55.0
591,HMT,1.180130314080798e-05,0.7691216680686921,,,100.0,60.0,9.0,tt_error_func,60.0
592,HMT,3.940604323905278e-06,0.6455191120039672,,,100.0,65.0,9.0,tt_error_func,65.0
593,HMT,1.0882459346575468e-06,0.7050357528496534,,,100.0,70.0,9.0,tt_error_func,70.0
594,HMT,2.880422522428912e-07,0.7825214308686554,,,100.0,75.0,9.0,tt_error_func,75.0
595,HMT,1.0645579218977879e-07,0.9553781761787832,,,100.0,80.0,9.0,tt_error_func,80.0
596,HMT,3.7117800521601365e-08,0.8695159628987312,,,100.0,85.0,9.0,tt_error_func,85.0
597,HMT,9.70197457369276e-09,1.4029914310667664,,,100.0,90.0,9.0,tt_error_func,90.0
598,HMT,3.0077349164110303e-09,1.0614591951016337,,,100.0,95.0,9.0,tt_error_func,95.0
599,HMT,1.0311018015442021e-13,1.040074927965179,,,100.0,100.0,9.0,tt_error_func,100.0
