,name,error,time_taken,left_rank,right_rank,run,rank
372,STTA,0.003105409965482216,0.045841301001928514,10.0,18.0,72.0,
373,STTA,0.004224549253606342,0.050088727999536786,10.0,18.0,73.0,
374,STTA,0.004114062034208472,0.049415655001212144,10.0,18.0,74.0,
375,STTA,0.002974915313439999,0.048599271998682525,10.0,18.0,75.0,
376,STTA,0.004261520652228145,0.0494756750013039,10.0,18.0,76.0,
377,STTA,0.004602700627701444,0.04789684999923338,10.0,18.0,77.0,
378,STTA,0.003565335696532293,0.04783490800036816,10.0,18.0,78.0,
379,STTA,0.002790349124039366,0.04688759500277229,10.0,18.0,79.0,
380,STTA,0.0023416134947625068,0.044077144000766566,10.0,18.0,80.0,
381,STTA,0.002494710768616133,0.043886781997571234,10.0,18.0,81.0,
382,STTA,0.00395693761462937,0.04839978200106998,10.0,18.0,82.0,
383,STTA,0.0027499473540122435,0.04838092199861421,10.0,18.0,83.0,
384,STTA,0.0030827357045092145,0.048025591000623535,10.0,18.0,84.0,
385,STTA,0.002501022829177145,0.0448556359988288,10.0,18.0,85.0,
386,STTA,0.002494303403567976,0.044782846998714376,10.0,18.0,86.0,
387,STTA,0.0023209700609880513,0.04860722299781628,10.0,18.0,87.0,
388,STTA,0.004565442651216573,0.04890221299865516,10.0,18.0,88.0,
389,STTA,0.0017817287420342047,0.05406285500066588,10.0,18.0,89.0,
390,STTA,0.0017869528026046464,0.04770363900024677,10.0,18.0,90.0,
391,STTA,0.0034541157799159927,0.04468363599880831,10.0,18.0,91.0,
392,STTA,0.0018201454686397156,0.04387207200124976,10.0,18.0,92.0,
393,STTA,0.0028506337998701332,0.04410568399907788,10.0,18.0,93.0,
394,STTA,0.002142602432104559,0.044559034999110736,10.0,18.0,94.0,
395,STTA,0.0022550347025459758,0.04821817099946202,10.0,18.0,95.0,
396,STTA,0.0072720192118533485,0.050181319002149394,10.0,18.0,96.0,
397,STTA,0.006354191544566093,0.05028654000125243,10.0,18.0,97.0,
398,STTA,0.0047739724595341195,0.04844892199980677,10.0,18.0,98.0,
399,STTA,0.005415992177018113,0.046459694000077434,10.0,18.0,99.0,
400,STTA,0.0058867166858742595,0.04965285700018285,10.0,20.0,0.0,
401,STTA,0.0015687722303097309,0.04355954200218548,10.0,20.0,1.0,
402,STTA,0.002906366948229693,0.04690976499841781,10.0,20.0,2.0,
403,STTA,0.0016491531699473732,0.04834826300066197,10.0,20.0,3.0,
404,STTA,0.0043468333535141785,0.046890857000107644,10.0,20.0,4.0,
405,STTA,0.0038188305773177167,0.044400045000656974,10.0,20.0,5.0,
406,STTA,0.001078607061397314,0.04732565800077282,10.0,20.0,6.0,
407,STTA,0.004175283204842746,0.047350676999485586,10.0,20.0,7.0,
408,STTA,0.002020514995691616,0.049406056001316756,10.0,20.0,8.0,
409,STTA,0.0022490998091123362,0.04818921200057957,10.0,20.0,9.0,
410,STTA,0.004956485281972323,0.04734309700143058,10.0,20.0,10.0,
411,STTA,0.002005706093979455,0.042111995000595925,10.0,20.0,11.0,
412,STTA,0.0025785238797797812,0.056031103998975595,10.0,20.0,12.0,
413,STTA,0.0021697987120991844,0.047742099999595666,10.0,20.0,13.0,
414,STTA,0.0024861081009015613,0.04824268199809012,10.0,20.0,14.0,
415,STTA,0.002119070427995889,0.04885501500029932,10.0,20.0,15.0,
416,STTA,0.003689224518455403,0.04514293900138,10.0,20.0,16.0,
417,STTA,0.0055822228603837915,0.0472238379988994,10.0,20.0,17.0,
418,STTA,0.0028715923354592767,0.04332984099892201,10.0,20.0,18.0,
419,STTA,0.0024665655805982335,0.04633868299788446,10.0,20.0,19.0,
420,STTA,0.0025595720142190777,0.04646462500022608,10.0,20.0,20.0,
421,STTA,0.0026583238337022563,0.04202918600276462,10.0,20.0,21.0,
422,STTA,0.0032739078118880446,0.04670408599849907,10.0,20.0,22.0,
423,STTA,0.0013775474043407011,0.044793886998377275,10.0,20.0,23.0,
424,STTA,0.004347268354327906,0.045578351000585826,10.0,20.0,24.0,
425,STTA,0.0020761648436159563,0.04652274500040221,10.0,20.0,25.0,
426,STTA,0.0032023602344529224,0.044619076998060336,10.0,20.0,26.0,
427,STTA,0.007629983685032088,0.04657885499909753,10.0,20.0,27.0,
428,STTA,0.0036015550119005346,0.048367292001785245,10.0,20.0,28.0,
429,STTA,0.00218506358705163,0.04567991099975188,10.0,20.0,29.0,
430,STTA,0.0023386904288723817,0.04704976699940744,10.0,20.0,30.0,
431,STTA,0.0022709126972395833,0.04550252099943464,10.0,20.0,31.0,
432,STTA,0.005183743486638909,0.04888432499865303,10.0,20.0,32.0,
433,STTA,0.0024447211091224376,0.04459872599909431,10.0,20.0,33.0,
434,STTA,0.002636023239143259,0.047021227997902315,10.0,20.0,34.0,
435,STTA,0.0063900304325090395,0.04673314599858713,10.0,20.0,35.0,
436,STTA,0.00172043914677836,0.04707061700173654,10.0,20.0,36.0,
437,STTA,0.00712960683941557,0.04806589199870359,10.0,20.0,37.0,
438,STTA,0.003058219197578087,0.04695329700189177,10.0,20.0,38.0,
439,STTA,0.0031753345425165735,0.043575953000981826,10.0,20.0,39.0,
440,STTA,0.0035673290444729125,0.045513461001974065,10.0,20.0,40.0,
441,STTA,0.0017101405592830098,0.0458869419999246,10.0,20.0,41.0,
442,STTA,0.003676741915208168,0.048184503000811674,10.0,20.0,42.0,
443,STTA,0.0019466645681432337,0.047635790000640554,10.0,20.0,43.0,
444,STTA,0.002567964022264597,0.046491205001075286,10.0,20.0,44.0,
445,STTA,0.0038911614419723773,0.04802011200081324,10.0,20.0,45.0,
446,STTA,0.005585344286482511,0.051476725999236805,10.0,20.0,46.0,
447,STTA,0.00241789401374368,0.05333291499846382,10.0,20.0,47.0,
448,STTA,0.004877519625194904,0.049800799002696294,10.0,20.0,48.0,
449,STTA,0.0021502156285434066,0.04770730099698994,10.0,20.0,49.0,
450,STTA,0.004457998497146614,0.04766942000060226,10.0,20.0,50.0,
451,STTA,0.0018013592262110876,0.04687844599902746,10.0,20.0,51.0,
452,STTA,0.003956374690605879,0.04438786699756747,10.0,20.0,52.0,
453,STTA,0.003175496226285824,0.04400872599944705,10.0,20.0,53.0,
454,STTA,0.0015365010178682056,0.04873017399950186,10.0,20.0,54.0,
455,STTA,0.0012259986879485667,0.044793027998821344,10.0,20.0,55.0,
456,STTA,0.002291510624228133,0.047079508996830555,10.0,20.0,56.0,
457,STTA,0.0032637473596889024,0.04721088999940548,10.0,20.0,57.0,
458,STTA,0.003660379195128232,0.050211230998684186,10.0,20.0,58.0,
459,STTA,0.0013609977600162503,0.04840141299791867,10.0,20.0,59.0,
460,STTA,0.004640764219461063,0.05165165800281102,10.0,20.0,60.0,
461,STTA,0.0026289475232721266,0.049846041001728736,10.0,20.0,61.0,
462,STTA,0.003832199821112062,0.04895109599965508,10.0,20.0,62.0,
463,STTA,0.004544581577504858,0.04905088600207819,10.0,20.0,63.0,
464,STTA,0.0018857911320158958,0.04883283600065624,10.0,20.0,64.0,
465,STTA,0.003265871497249076,0.048841086001630174,10.0,20.0,65.0,
466,STTA,0.004096372450084247,0.04695390699998825,10.0,20.0,66.0,
467,STTA,0.002524805899485152,0.048182814000028884,10.0,20.0,67.0,
468,STTA,0.005196888520331199,0.04696016799789504,10.0,20.0,68.0,
469,STTA,0.0033512906673572834,0.04853514500064193,10.0,20.0,69.0,
470,STTA,0.004659573246020082,0.04471836900120252,10.0,20.0,70.0,
471,STTA,0.004299885527526694,0.04410977600127808,10.0,20.0,71.0,
472,STTA,0.0033982019672480573,0.04255503899912583,10.0,20.0,72.0,
473,STTA,0.001866200891870713,0.04755850099900272,10.0,20.0,73.0,
474,STTA,0.0035613466964799514,0.04798430200025905,10.0,20.0,74.0,
475,STTA,0.0018243507474216107,0.04625204599869903,10.0,20.0,75.0,
476,STTA,0.0019924408869932708,0.04728974899990135,10.0,20.0,76.0,
477,STTA,0.002207783426412002,0.04639127599875792,10.0,20.0,77.0,
478,STTA,0.0031052984351625395,0.04600637499970617,10.0,20.0,78.0,
479,STTA,0.0026095932560016976,0.048078642998007126,10.0,20.0,79.0,
480,STTA,0.00680830393526129,0.04638074600006803,10.0,20.0,80.0,
481,STTA,0.006027079187153431,0.04500877999817021,10.0,20.0,81.0,
482,STTA,0.0030760680299664416,0.04938693800067995,10.0,20.0,82.0,
483,STTA,0.00735663773092448,0.04412269800013746,10.0,20.0,83.0,
484,STTA,0.0029447027262824105,0.04546561199822463,10.0,20.0,84.0,
485,STTA,0.0034733644398211006,0.04454847799934214,10.0,20.0,85.0,
486,STTA,0.0038125972697418634,0.04657472699909704,10.0,20.0,86.0,
487,STTA,0.012660583218374289,0.046688588001416065,10.0,20.0,87.0,
488,STTA,0.0063451649957716495,0.04608316500161891,10.0,20.0,88.0,
489,STTA,0.003893740272688677,0.04575283299709554,10.0,20.0,89.0,
490,STTA,0.004005427916506881,0.04595248400073615,10.0,20.0,90.0,
491,STTA,0.002795080262060701,0.047995613000239246,10.0,20.0,91.0,
492,STTA,0.004036747097511416,0.047434979998797644,10.0,20.0,92.0,
493,STTA,0.004647755987190707,0.046522256001480855,10.0,20.0,93.0,
494,STTA,0.0022328643267437334,0.049622090002230834,10.0,20.0,94.0,
495,STTA,0.005294962083368389,0.04217933800100582,10.0,20.0,95.0,
496,STTA,0.0015177733306875676,0.048590714999591,10.0,20.0,96.0,
497,STTA,0.0032275778849604614,0.04863220699917292,10.0,20.0,97.0,
498,STTA,0.004326348106360152,0.04529520100186346,10.0,20.0,98.0,
499,STTA,0.003154374259256517,0.04778412200175808,10.0,20.0,99.0,
500,STTA,0.0021395403215527264,0.05239123199862661,10.0,22.0,0.0,
501,STTA,0.0019066967271071772,0.04494525900008739,10.0,22.0,1.0,
502,STTA,0.004139710533798486,0.045108190999599174,10.0,22.0,2.0,
503,STTA,0.0026687067120350506,0.0458646349979972,10.0,22.0,3.0,
504,STTA,0.0019130337600019802,0.045841023998946184,10.0,22.0,4.0,
505,STTA,0.0024535954799456377,0.04684819899921422,10.0,22.0,5.0,
506,STTA,0.0039322759602073674,0.04265914999996312,10.0,22.0,6.0,
507,STTA,0.0017382714189431688,0.046611417001258815,10.0,22.0,7.0,
508,STTA,0.0015565055832095947,0.04393747599897324,10.0,22.0,8.0,
509,STTA,0.005990209577610005,0.05086833500172361,10.0,22.0,9.0,
510,STTA,0.004746006121406505,0.0437818159989547,10.0,22.0,10.0,
511,STTA,0.0026905447678117777,0.0441927880019648,10.0,22.0,11.0,
512,STTA,0.0033727418554846587,0.04418850799993379,10.0,22.0,12.0,
513,STTA,0.0034276258747868824,0.04305659300007392,10.0,22.0,13.0,
514,STTA,0.0060511443836279875,0.04677977900064434,10.0,22.0,14.0,
515,STTA,0.0013811418066982896,0.058056714999111136,10.0,22.0,15.0,
516,STTA,0.0032595644698176895,0.04740235099961865,10.0,22.0,16.0,
517,STTA,0.002594662112720511,0.047660152999014826,10.0,22.0,17.0,
518,STTA,0.0029952711025601464,0.049420830997405574,10.0,22.0,18.0,
519,STTA,0.0017877691243570835,0.05095498700029566,10.0,22.0,19.0,
520,STTA,0.0017913143115691997,0.04651171799923759,10.0,22.0,20.0,
521,STTA,0.0036734529903943865,0.048384773999714525,10.0,22.0,21.0,
522,STTA,0.002508230453440698,0.050820196000131546,10.0,22.0,22.0,
523,STTA,0.0026744904738337416,0.047456971999054076,10.0,22.0,23.0,
524,STTA,0.001883087613062592,0.04542273299739463,10.0,22.0,24.0,
525,STTA,0.002830163922297529,0.05386513899793499,10.0,22.0,25.0,
526,STTA,0.002708930457469961,0.05066176400214317,10.0,22.0,26.0,
527,STTA,0.007239416759574666,0.04857266600083676,10.0,22.0,27.0,
528,STTA,0.0025127837195346096,0.0588211299982504,10.0,22.0,28.0,
529,STTA,0.004229945918101264,0.0474162710015662,10.0,22.0,29.0,
530,STTA,0.0019214148123818514,0.04843086599794333,10.0,22.0,30.0,
531,STTA,0.0017940791971884167,0.06242907599880709,10.0,22.0,31.0,
532,STTA,0.003891430092929928,0.046008215998881496,10.0,22.0,32.0,
533,STTA,0.0017277866167045163,0.048860968003282323,10.0,22.0,33.0,
534,STTA,0.0021926453429080947,0.047793343001103494,10.0,22.0,34.0,
535,STTA,0.0016582801180431877,0.05609949900099309,10.0,22.0,35.0,
536,STTA,0.0020374198437947935,0.04559839600187843,10.0,22.0,36.0,
537,STTA,0.002325698385639443,0.04473497000071802,10.0,22.0,37.0,
538,STTA,0.0024336947830682445,0.046699828999408055,10.0,22.0,38.0,
539,STTA,0.0017771859781109205,0.046900919998734025,10.0,22.0,39.0,
540,STTA,0.0058003087190821945,0.04868809699837584,10.0,22.0,40.0,
541,STTA,0.002527712216291083,0.04671947899987572,10.0,22.0,41.0,
542,STTA,0.005255140815975019,0.050939378001203295,10.0,22.0,42.0,
543,STTA,0.002590125639671628,0.05635030999837909,10.0,22.0,43.0,
544,STTA,0.005743279689243534,0.046036976997129386,10.0,22.0,44.0,
545,STTA,0.0043876996408537825,0.04769959300028859,10.0,22.0,45.0,
546,STTA,0.0043341335072876646,0.048810469001182355,10.0,22.0,46.0,
547,STTA,0.0015387935522433057,0.04567286599922227,10.0,22.0,47.0,
548,STTA,0.0018687024209788447,0.04473816999961855,10.0,22.0,48.0,
549,STTA,0.007049184566376863,0.0470213109983888,10.0,22.0,49.0,
550,STTA,0.004704221335835608,0.049850581999635324,10.0,22.0,50.0,
551,STTA,0.005066694565832022,0.05713973500314751,10.0,22.0,51.0,
552,STTA,0.00790840243937915,0.05264233599882573,10.0,22.0,52.0,
553,STTA,0.002341226348816724,0.04579233600088628,10.0,22.0,53.0,
554,STTA,0.004412976609269948,0.04978628200115054,10.0,22.0,54.0,
555,STTA,0.007981659474943134,0.051222268000856275,10.0,22.0,55.0,
556,STTA,0.0017386614568502858,0.05590249800297897,10.0,22.0,56.0,
557,STTA,0.004265676511378639,0.0495733809984813,10.0,22.0,57.0,
558,STTA,0.002223422531591802,0.04673985900080879,10.0,22.0,58.0,
559,STTA,0.006917111275848351,0.04538703300204361,10.0,22.0,59.0,
560,STTA,0.003967242876914338,0.045579404999443796,10.0,22.0,60.0,
561,STTA,0.005637049146550856,0.04675203900114866,10.0,22.0,61.0,
562,STTA,0.0051311710200188125,0.04490005199841107,10.0,22.0,62.0,
563,STTA,0.0017795460253843412,0.04704533000040101,10.0,22.0,63.0,
564,STTA,0.0026095333155034713,0.044216788999619894,10.0,22.0,64.0,
565,STTA,0.002051006898930224,0.05158304100041278,10.0,22.0,65.0,
566,STTA,0.005067907301884658,0.04778043500118656,10.0,22.0,66.0,
567,STTA,0.001895639642947256,0.04733045199827757,10.0,22.0,67.0,
568,STTA,0.0027992853454042927,0.04657781799687655,10.0,22.0,68.0,
569,STTA,0.005261898105106274,0.04560262400264037,10.0,22.0,69.0,
570,STTA,0.0024276905294817173,0.046881330999895,10.0,22.0,70.0,
571,STTA,0.003039216358079403,0.04755253400071524,10.0,22.0,71.0,
572,STTA,0.004480953493268733,0.04404445899854181,10.0,22.0,72.0,
573,STTA,0.004505987981749856,0.04494772200268926,10.0,22.0,73.0,
574,STTA,0.002558285925148643,0.050617496999620926,10.0,22.0,74.0,
575,STTA,0.0021737527354599106,0.0491860110014386,10.0,22.0,75.0,
576,STTA,0.0025583082218216847,0.04424279000159004,10.0,22.0,76.0,
577,STTA,0.0025402515797268974,0.04628649900041637,10.0,22.0,77.0,
578,STTA,0.0016900698341552362,0.04989388399917516,10.0,22.0,78.0,
579,STTA,0.0035090256757974734,0.045946537000418175,10.0,22.0,79.0,
580,STTA,0.003456198980129475,0.044361889998981496,10.0,22.0,80.0,
581,STTA,0.004600055502033394,0.04846402799739735,10.0,22.0,81.0,
582,STTA,0.0014728113359348811,0.04529202400226495,10.0,22.0,82.0,
583,STTA,0.002624711581685707,0.0488941990006424,10.0,22.0,83.0,
584,STTA,0.0027547574069123285,0.04530286400040495,10.0,22.0,84.0,
585,STTA,0.002697811757847555,0.04960269199727918,10.0,22.0,85.0,
586,STTA,0.001299918603639124,0.05085678899922641,10.0,22.0,86.0,
587,STTA,0.0023620035141625434,0.04998198600151227,10.0,22.0,87.0,
588,STTA,0.002992462124570406,0.04886944900135859,10.0,22.0,88.0,
589,STTA,0.0022766866846872956,0.04706577199976891,10.0,22.0,89.0,
590,STTA,0.0035724081016202673,0.044948762999410974,10.0,22.0,90.0,
591,STTA,0.0031319592127502026,0.04772422400128562,10.0,22.0,91.0,
592,STTA,0.0019168561473303,0.04790069500086247,10.0,22.0,92.0,
593,STTA,0.003291285293446648,0.04806797600031132,10.0,22.0,93.0,
594,STTA,0.0182097868744111,0.04466179200244369,10.0,22.0,94.0,
595,STTA,0.0028131261290674538,0.04805527600183268,10.0,22.0,95.0,
596,STTA,0.0018964059379221348,0.052386744999239454,10.0,22.0,96.0,
597,STTA,0.0014815638459767264,0.04832655700010946,10.0,22.0,97.0,
598,STTA,0.0027566779004715145,0.043082184998638695,10.0,22.0,98.0,
599,STTA,0.0029934743448784503,0.048037787000794197,10.0,22.0,99.0,
600,STTA,0.0039875537080253575,0.04826242700073635,10.0,24.0,0.0,
601,STTA,0.0033381020666936705,0.043214236000494566,10.0,24.0,1.0,
602,STTA,0.0015285749769803699,0.04399709800054552,10.0,24.0,2.0,
603,STTA,0.002741581241799363,0.044128869001724524,10.0,24.0,3.0,
604,STTA,0.0021829544324555145,0.04349768700194545,10.0,24.0,4.0,
605,STTA,0.001610015966061563,0.04726934299833374,10.0,24.0,5.0,
606,STTA,0.0038355631127330383,0.044045819999155356,10.0,24.0,6.0,
607,STTA,0.002478686636804361,0.04721307299769251,10.0,24.0,7.0,
608,STTA,0.0024856006527576623,0.04671163099919795,10.0,24.0,8.0,
609,STTA,0.0018049340702512324,0.04402314999970258,10.0,24.0,9.0,
610,STTA,0.003135580801299803,0.04494204299771809,10.0,24.0,10.0,
611,STTA,0.0016049496567551165,0.045896467003331054,10.0,24.0,11.0,
612,STTA,0.0037123491935352787,0.047156603999610525,10.0,24.0,12.0,
613,STTA,0.00402950890351201,0.044188100000610575,10.0,24.0,13.0,
614,STTA,0.00250407877603568,0.043979269998089876,10.0,24.0,14.0,
615,STTA,0.0031993775071386455,0.0426095630027703,10.0,24.0,15.0,
616,STTA,0.001346446805993379,0.04682107099870336,10.0,24.0,16.0,
617,STTA,0.003173663845533095,0.044627941999351606,10.0,24.0,17.0,
618,STTA,0.001045537495287702,0.04394492000210448,10.0,24.0,18.0,
619,STTA,0.0030530418248127023,0.043225596000411315,10.0,24.0,19.0,
620,STTA,0.0046886019235682684,0.04699289299969678,10.0,24.0,20.0,
621,STTA,0.0016689613678646095,0.041947681002056925,10.0,24.0,21.0,
622,STTA,0.0030749562702067404,0.04498766300093848,10.0,24.0,22.0,
623,STTA,0.0016164905661347065,0.046699159996933304,10.0,24.0,23.0,
624,STTA,0.0019456675055626598,0.04426052100097877,10.0,24.0,24.0,
625,STTA,0.00249472570135806,0.04302570599975297,10.0,24.0,25.0,
626,STTA,0.002929784658639946,0.051637322998431046,10.0,24.0,26.0,
627,STTA,0.012144380660950187,0.048791670000355225,10.0,24.0,27.0,
628,STTA,0.0036266761550085304,0.04794551600207342,10.0,24.0,28.0,
629,STTA,0.0020976830673118474,0.04684494100001757,10.0,24.0,29.0,
630,STTA,0.004148360143748204,0.04709704299966688,10.0,24.0,30.0,
631,STTA,0.0021305989032490346,0.04710648299806053,10.0,24.0,31.0,
632,STTA,0.002353719305094993,0.044022058998962166,10.0,24.0,32.0,
633,STTA,0.0029568430910616498,0.044914753998455126,10.0,24.0,33.0,
634,STTA,0.0035408059425921716,0.04697878200022387,10.0,24.0,34.0,
635,STTA,0.002485612855857767,0.045513416996982414,10.0,24.0,35.0,
636,STTA,0.0030400115142789055,0.057063136002398096,10.0,24.0,36.0,
637,STTA,0.0045442003323390235,0.044363002001773566,10.0,24.0,37.0,
638,STTA,0.0032143164757624455,0.04482850400017924,10.0,24.0,38.0,
639,STTA,0.002457682771147722,0.04361501799940015,10.0,24.0,39.0,
640,STTA,0.003810268866953809,0.04479172299761558,10.0,24.0,40.0,
641,STTA,0.0013023450649433182,0.043026765997637995,10.0,24.0,41.0,
642,STTA,0.005424959414128557,0.04493254400222213,10.0,24.0,42.0,
643,STTA,0.0035862627672040162,0.0470195829984732,10.0,24.0,43.0,
644,STTA,0.004776691603985956,0.044659832998149795,10.0,24.0,44.0,
645,STTA,0.0015524124953738994,0.0466035120007291,10.0,24.0,45.0,
646,STTA,0.0014068201832568821,0.044596523002837785,10.0,24.0,46.0,
647,STTA,0.002724156204899847,0.04303496600186918,10.0,24.0,47.0,
648,STTA,0.00419500994074057,0.04403859000012744,10.0,24.0,48.0,
649,STTA,0.003573195089172695,0.044596523002837785,10.0,24.0,49.0,
650,STTA,0.0018510032756942538,0.044987344001128804,10.0,24.0,50.0,
651,STTA,0.0026510407284843058,0.04283634499734035,10.0,24.0,51.0,
652,STTA,0.0021689401798775216,0.04652417199758929,10.0,24.0,52.0,
653,STTA,0.0025892452414639144,0.04428103099780856,10.0,24.0,53.0,
654,STTA,0.00165040501551275,0.04414578099749633,10.0,24.0,54.0,
655,STTA,0.004237437160427781,0.046913722002500435,10.0,24.0,55.0,
656,STTA,0.004484821769827459,0.04671241200048826,10.0,24.0,56.0,
657,STTA,0.0013880872287634965,0.09596215499914251,10.0,24.0,57.0,
658,STTA,0.0012957558154729524,0.04715063399999053,10.0,24.0,58.0,
659,STTA,0.0035494619757788235,0.05091766099940287,10.0,24.0,59.0,
660,STTA,0.0046055031879788915,0.048403811000753194,10.0,24.0,60.0,
661,STTA,0.0024850259473817426,0.04727657500188798,10.0,24.0,61.0,
662,STTA,0.001568126075316897,0.042208042003039736,10.0,24.0,62.0,
663,STTA,0.00276569962601067,0.04490509500101325,10.0,24.0,63.0,
664,STTA,0.0014251100893053928,0.04537651799910236,10.0,24.0,64.0,
665,STTA,0.0027536665389194764,0.04602692000116804,10.0,24.0,65.0,
666,STTA,0.007527312670711617,0.050672217999817804,10.0,24.0,66.0,
667,STTA,0.001909789886560026,0.047199174001434585,10.0,24.0,67.0,
668,STTA,0.00374537013964369,0.04483955500109005,10.0,24.0,68.0,
669,STTA,0.0036104083570508857,0.0442323720017157,10.0,24.0,69.0,
670,STTA,0.0027215544111756163,0.045188536001660395,10.0,24.0,70.0,
671,STTA,0.0017710901909170774,0.04801435799890896,10.0,24.0,71.0,
672,STTA,0.00447231625448475,0.04736434499864117,10.0,24.0,72.0,
673,STTA,0.004426445302987951,0.04697152299922891,10.0,24.0,73.0,
674,STTA,0.00447588582704139,0.04306237600030727,10.0,24.0,74.0,
675,STTA,0.0040747274584323045,0.043550477999815485,10.0,24.0,75.0,
676,STTA,0.0028757257341954128,0.04663839299973915,10.0,24.0,76.0,
677,STTA,0.003781726405247898,0.04726042399852304,10.0,24.0,77.0,
678,STTA,0.001966015621145756,0.04328760899807094,10.0,24.0,78.0,
679,STTA,0.002418171386125619,0.047006294000311755,10.0,24.0,79.0,
680,STTA,0.0033685915577212453,0.04697164300159784,10.0,24.0,80.0,
681,STTA,0.0017312733465844976,0.04689086399957887,10.0,24.0,81.0,
682,STTA,0.0034635859913173758,0.0471413039995241,10.0,24.0,82.0,
683,STTA,0.002186431606751153,0.044907325001986464,10.0,24.0,83.0,
684,STTA,0.002187050215908831,0.04267029499897035,10.0,24.0,84.0,
685,STTA,0.003368348413903072,0.044598355001653545,10.0,24.0,85.0,
686,STTA,0.003147241268777021,0.04409803000089596,10.0,24.0,86.0,
687,STTA,0.0026191919231255494,0.048893413000769215,10.0,24.0,87.0,
688,STTA,0.00316753659750727,0.044345973001327366,10.0,24.0,88.0,
689,STTA,0.004131061072372602,0.048954732999845874,10.0,24.0,89.0,
690,STTA,0.004216471345076704,0.04813395000019227,10.0,24.0,90.0,
691,STTA,0.003426748652140958,0.04922357399846078,10.0,24.0,91.0,
692,STTA,0.004296165871301372,0.04708912500063889,10.0,24.0,92.0,
693,STTA,0.005482701589939746,0.046785913000348955,10.0,24.0,93.0,
694,STTA,0.0025374544362046086,0.04336251899803756,10.0,24.0,94.0,
695,STTA,0.0012928533431550455,0.0445022540006903,10.0,24.0,95.0,
696,STTA,0.0017003204373657419,0.04557580799882999,10.0,24.0,96.0,
697,STTA,0.0037844345023944396,0.04356746999837924,10.0,24.0,97.0,
698,STTA,0.001625973662368131,0.04254543599745375,10.0,24.0,98.0,
699,STTA,0.0030788978213241447,0.04276551599832601,10.0,24.0,99.0,
700,STTA,0.0026815390749669508,0.044081562002247665,10.0,26.0,0.0,
701,STTA,0.001408458506234407,0.04404569200050901,10.0,26.0,1.0,
702,STTA,0.0027677551446880504,0.04619457099761348,10.0,26.0,2.0,
703,STTA,0.004556001991684414,0.043355698999221204,10.0,26.0,3.0,
704,STTA,0.0037209279000684115,0.04446212300172192,10.0,26.0,4.0,
705,STTA,0.002104407416311318,0.048229448999336455,10.0,26.0,5.0,
706,STTA,0.0025345681520542286,0.05055437099872506,10.0,26.0,6.0,
707,STTA,0.0020156888207192936,0.047916199000610504,10.0,26.0,7.0,
708,STTA,0.002075257533845444,0.04403578199708136,10.0,26.0,8.0,
709,STTA,0.0026441076993412296,0.047488696000073105,10.0,26.0,9.0,
710,STTA,0.002534270044910401,0.04980746699948213,10.0,26.0,10.0,
711,STTA,0.0029338226707216032,0.04672709399892483,10.0,26.0,11.0,
712,STTA,0.002073586660290945,0.06020687300042482,10.0,26.0,12.0,
713,STTA,0.002427384523630578,0.06481165299919667,10.0,26.0,13.0,
714,STTA,0.0028840446715215945,0.0454363579992787,10.0,26.0,14.0,
715,STTA,0.001374021121288219,0.04825785000139149,10.0,26.0,15.0,
716,STTA,0.0030541402670674436,0.04360962999999174,10.0,26.0,16.0,
717,STTA,0.003004661846409273,0.04555213799903868,10.0,26.0,17.0,
718,STTA,0.0012881901383063389,0.043985881999105914,10.0,26.0,18.0,
719,STTA,0.004267850078481441,0.052891180999722565,10.0,26.0,19.0,
720,STTA,0.0017330693057873137,0.04797999999937019,10.0,26.0,20.0,
721,STTA,0.0010778946360475142,0.06016255299982731,10.0,26.0,21.0,
722,STTA,0.0047987666742304565,0.052898690999427345,10.0,26.0,22.0,
723,STTA,0.005090634026291358,0.04933885499849566,10.0,26.0,23.0,
724,STTA,0.001261430056729506,0.05036669000037364,10.0,26.0,24.0,
725,STTA,0.014859456590609384,0.04676698399998713,10.0,26.0,25.0,
726,STTA,0.0034076705354198276,0.04289997700107051,10.0,26.0,26.0,
727,STTA,0.003215550336959415,0.08550069199918653,10.0,26.0,27.0,
728,STTA,0.00810531945575666,0.054953348997514695,10.0,26.0,28.0,
729,STTA,0.0026918342403888713,0.05461244899925077,10.0,26.0,29.0,
730,STTA,0.0021299254847035338,0.0728484289975313,10.0,26.0,30.0,
731,STTA,0.003381293223927428,0.06430036200254108,10.0,26.0,31.0,
732,STTA,0.00264270936290952,0.05260652899960405,10.0,26.0,32.0,
733,STTA,0.006647064288652033,0.04992092899919953,10.0,26.0,33.0,
734,STTA,0.003618820260117042,0.048537392998696305,10.0,26.0,34.0,
735,STTA,0.0021278037292642056,0.048467579999851296,10.0,26.0,35.0,
736,STTA,0.00596472683411153,0.05047749100049259,10.0,26.0,36.0,
737,STTA,0.0049076691660221595,0.04897982400143519,10.0,26.0,37.0,
738,STTA,0.0032469431126154707,0.05310025200014934,10.0,26.0,38.0,
739,STTA,0.0043516814504225955,0.04911793500286876,10.0,26.0,39.0,
740,STTA,0.0019090247737764084,0.047234587000275496,10.0,26.0,40.0,
741,STTA,0.0015839422251960988,0.047144985997874755,10.0,26.0,41.0,
742,STTA,0.002361721864840177,0.0493718359975901,10.0,26.0,42.0,
743,STTA,0.0013615194119786095,0.048630142999172676,10.0,26.0,43.0,
